Vic_date,Agre_date,dateStore
2019-02-19 17:35:19.622163,2019-02-19 17:35:19.385553,2019-02-19 17:35:20.183286
2019-02-19 17:35:19.624059,2019-02-19 17:35:19.393495,2019-02-19 17:35:20.183778
2019-02-19 17:35:19.612572,2019-02-19 17:35:19.382920,2019-02-19 17:35:20.184259
2019-02-19 17:35:19.623104,2019-02-19 17:35:19.392564,2019-02-19 17:35:20.184748
2019-02-19 17:35:19.618562,2019-02-19 17:35:19.389357,2019-02-19 17:35:20.185253
2019-02-19 17:35:19.620510,2019-02-19 17:35:19.390287,2019-02-19 17:35:20.185733
2019-02-19 17:35:19.620967,2019-02-19 17:35:19.387905,2019-02-19 17:35:20.186216
2019-02-19 17:35:19.627253,2019-02-19 17:35:19.396746,2019-02-19 17:35:20.186702
2019-02-19 17:35:19.628884,2019-02-19 17:35:19.391706,2019-02-19 17:35:20.187183
2019-02-19 17:35:19.615363,2019-02-19 17:35:19.386955,2019-02-19 17:35:20.187671
2019-02-19 17:35:19.624506,2019-02-19 17:35:19.395123,2019-02-19 17:35:20.188161
2019-02-19 17:35:19.625968,2019-02-19 17:35:19.392156,2019-02-19 17:35:20.188643
2019-02-19 17:35:19.619095,2019-02-19 17:35:19.387444,2019-02-19 17:35:20.189153
2019-02-19 17:35:19.613117,2019-02-19 17:35:19.384518,2019-02-19 17:35:20.189637
2019-02-19 17:35:19.614937,2019-02-19 17:35:19.385029,2019-02-19 17:35:20.190115
2019-02-19 17:35:19.613966,2019-02-19 17:35:19.383993,2019-02-19 17:35:20.190593
2019-02-19 17:35:19.621262,2019-02-19 17:35:19.388361,2019-02-19 17:35:20.191091
2019-02-19 17:35:19.628084,2019-02-19 17:35:19.394312,2019-02-19 17:35:20.296340
2019-02-19 17:35:19.620027,2019-02-19 17:35:19.389828,2019-02-19 17:35:20.396132
2019-02-19 17:35:19.622635,2019-02-19 17:35:19.388796,2019-02-19 17:35:20.396962
2019-02-19 17:35:19.627677,2019-02-19 17:35:19.390737,2019-02-19 17:35:20.397526
2019-02-19 17:35:19.624995,2019-02-19 17:35:19.395527,2019-02-19 17:35:20.398032
2019-02-19 17:35:19.621677,2019-02-19 17:35:19.386457,2019-02-19 17:35:20.398562
2019-02-19 17:35:19.629340,2019-02-19 17:35:19.386011,2019-02-19 17:35:20.399046
2019-02-19 17:35:19.626422,2019-02-19 17:35:19.395941,2019-02-19 17:35:20.399623
2019-02-19 17:35:19.625515,2019-02-19 17:35:19.394716,2019-02-19 17:35:20.409690
2019-02-19 17:36:19.668525,2019-02-19 17:36:19.438493,2019-02-19 17:36:20.161284
2019-02-19 17:36:19.662970,2019-02-19 17:36:19.432456,2019-02-19 17:36:20.162060
2019-02-19 17:36:19.660215,2019-02-19 17:36:19.431444,2019-02-19 17:36:20.162580
2019-02-19 17:36:19.657824,2019-02-19 17:36:19.427000,2019-02-19 17:36:20.163082
2019-02-19 17:36:19.669462,2019-02-19 17:36:19.440563,2019-02-19 17:36:20.163606
2019-02-19 17:36:19.670798,2019-02-19 17:36:19.432920,2019-02-19 17:36:20.164109
2019-02-19 17:36:19.671196,2019-02-19 17:36:19.438901,2019-02-19 17:36:20.164618
2019-02-19 17:36:19.663398,2019-02-19 17:36:19.434222,2019-02-19 17:36:20.165166
2019-02-19 17:36:19.668038,2019-02-19 17:36:19.439649,2019-02-19 17:36:20.165685
2019-02-19 17:36:19.664301,2019-02-19 17:36:19.434673,2019-02-19 17:36:20.166188
2019-02-19 17:36:19.666250,2019-02-19 17:36:19.433309,2019-02-19 17:36:20.166680
2019-02-19 17:36:19.666704,2019-02-19 17:36:19.436754,2019-02-19 17:36:20.167174
2019-02-19 17:36:19.664704,2019-02-19 17:36:19.433756,2019-02-19 17:36:20.167675
2019-02-19 17:36:19.661089,2019-02-19 17:36:19.430454,2019-02-19 17:36:20.168168
2019-02-19 17:36:19.662066,2019-02-19 17:36:19.427715,2019-02-19 17:36:20.168661
2019-02-19 17:36:19.663838,2019-02-19 17:36:19.431898,2019-02-19 17:36:20.231135
2019-02-19 17:36:19.659704,2019-02-19 17:36:19.429991,2019-02-19 17:36:20.231928
2019-02-19 17:36:19.669862,2019-02-19 17:36:19.435926,2019-02-19 17:36:20.232422
2019-02-19 17:36:19.670350,2019-02-19 17:36:19.436340,2019-02-19 17:36:20.232925
2019-02-19 17:36:19.660632,2019-02-19 17:36:19.428472,2019-02-19 17:36:20.233421
2019-02-19 17:36:19.665244,2019-02-19 17:36:19.435507,2019-02-19 17:36:20.233943
2019-02-19 17:36:19.671998,2019-02-19 17:36:19.438088,2019-02-19 17:36:20.304118
2019-02-19 17:36:19.665719,2019-02-19 17:36:19.429505,2019-02-19 17:36:20.304946
2019-02-19 17:36:19.661504,2019-02-19 17:36:19.428963,2019-02-19 17:36:20.305454
2019-02-19 17:36:19.668972,2019-02-19 17:36:19.435100,2019-02-19 17:36:20.305936
2019-02-19 17:36:19.672325,2019-02-19 17:36:19.430964,2019-02-19 17:36:20.306421
2019-02-19 17:36:19.673287,2019-02-19 17:36:19.440054,2019-02-19 17:36:20.306895
2019-02-19 17:36:19.667149,2019-02-19 17:36:19.439299,2019-02-19 17:36:20.307389
2019-02-19 17:36:19.667609,2019-02-19 17:36:19.437271,2019-02-19 17:36:20.347603
2019-02-19 17:36:19.671593,2019-02-19 17:36:19.437680,2019-02-19 17:36:20.461178
2019-02-19 17:37:19.660781,2019-02-19 17:37:19.432493,2019-02-19 17:37:20.234620
2019-02-19 17:37:19.662778,2019-02-19 17:37:19.431036,2019-02-19 17:37:20.243387
2019-02-19 17:37:19.664608,2019-02-19 17:37:19.430490,2019-02-19 17:37:20.244023
2019-02-19 17:37:19.667461,2019-02-19 17:37:19.434141,2019-02-19 17:37:20.244532
2019-02-19 17:37:19.665648,2019-02-19 17:37:19.434592,2019-02-19 17:37:20.245060
2019-02-19 17:37:19.661359,2019-02-19 17:37:19.429263,2019-02-19 17:37:20.245551
2019-02-19 17:37:19.670459,2019-02-19 17:37:19.440058,2019-02-19 17:37:20.246050
2019-02-19 17:37:19.662333,2019-02-19 17:37:19.429994,2019-02-19 17:37:20.246538
2019-02-19 17:37:19.672755,2019-02-19 17:37:19.440486,2019-02-19 17:37:20.247042
2019-02-19 17:37:19.671376,2019-02-19 17:37:19.439215,2019-02-19 17:37:20.247539
2019-02-19 17:37:19.663249,2019-02-19 17:37:19.433125,2019-02-19 17:37:20.248028
2019-02-19 17:37:19.671794,2019-02-19 17:37:19.437520,2019-02-19 17:37:20.248531
2019-02-19 17:37:19.666113,2019-02-19 17:37:19.433676,2019-02-19 17:37:20.249047
2019-02-19 17:37:19.668004,2019-02-19 17:37:19.437954,2019-02-19 17:37:20.249541
2019-02-19 17:37:19.674515,2019-02-19 17:37:19.436981,2019-02-19 17:37:20.250031
2019-02-19 17:37:19.669056,2019-02-19 17:37:19.438796,2019-02-19 17:37:20.250520
2019-02-19 17:37:19.674082,2019-02-19 17:37:19.442654,2019-02-19 17:37:20.251002
2019-02-19 17:37:19.669535,2019-02-19 17:37:19.436516,2019-02-19 17:37:20.348389
2019-02-19 17:37:19.661828,2019-02-19 17:37:19.431507,2019-02-19 17:37:20.349236
2019-02-19 17:37:19.668550,2019-02-19 17:37:19.438383,2019-02-19 17:37:20.349714
2019-02-19 17:37:19.665100,2019-02-19 17:37:19.435571,2019-02-19 17:37:20.350196
2019-02-19 17:37:19.664131,2019-02-19 17:37:19.428814,2019-02-19 17:37:20.350683
2019-02-19 17:37:19.666604,2019-02-19 17:37:19.435032,2019-02-19 17:37:20.351174
2019-02-19 17:37:19.669988,2019-02-19 17:37:19.439640,2019-02-19 17:37:20.465251
2019-02-19 17:37:19.673249,2019-02-19 17:37:19.440901,2019-02-19 17:37:20.466086
2019-02-19 17:37:19.663684,2019-02-19 17:37:19.431968,2019-02-19 17:37:20.466645
2019-02-19 17:37:19.670933,2019-02-19 17:37:19.441814,2019-02-19 17:37:20.467158
2019-02-19 17:37:19.672303,2019-02-19 17:37:19.442238,2019-02-19 17:37:20.467661
2019-02-19 17:37:19.673668,2019-02-19 17:37:19.441401,2019-02-19 17:37:20.468161
2019-02-19 17:37:19.667021,2019-02-19 17:37:19.436015,2019-02-19 17:37:20.581982
2019-02-19 17:38:19.697285,2019-02-19 17:38:19.463672,2019-02-19 17:38:20.191190
2019-02-19 17:38:19.704163,2019-02-19 17:38:19.475566,2019-02-19 17:38:20.192067
2019-02-19 17:38:19.706552,2019-02-19 17:38:19.474728,2019-02-19 17:38:20.192603
2019-02-19 17:38:19.696795,2019-02-19 17:38:19.468203,2019-02-19 17:38:20.193112
2019-02-19 17:38:19.692402,2019-02-19 17:38:19.462073,2019-02-19 17:38:20.193623
2019-02-19 17:38:19.703301,2019-02-19 17:38:19.467250,2019-02-19 17:38:20.194123
2019-02-19 17:38:19.697792,2019-02-19 17:38:19.469658,2019-02-19 17:38:20.194612
2019-02-19 17:38:19.699205,2019-02-19 17:38:19.466745,2019-02-19 17:38:20.195111
2019-02-19 17:38:19.693803,2019-02-19 17:38:19.465317,2019-02-19 17:38:20.266368
2019-02-19 17:38:19.692842,2019-02-19 17:38:19.462684,2019-02-19 17:38:20.267207
2019-02-19 17:38:19.703728,2019-02-19 17:38:19.470085,2019-02-19 17:38:20.267699
2019-02-19 17:38:19.702456,2019-02-19 17:38:19.471875,2019-02-19 17:38:20.268189
2019-02-19 17:38:19.700622,2019-02-19 17:38:19.470557,2019-02-19 17:38:20.268690
2019-02-19 17:38:19.705697,2019-02-19 17:38:19.473468,2019-02-19 17:38:20.269198
2019-02-19 17:38:19.698256,2019-02-19 17:38:19.467767,2019-02-19 17:38:20.269700
2019-02-19 17:38:19.705245,2019-02-19 17:38:19.475157,2019-02-19 17:38:20.270195
2019-02-19 17:38:19.696048,2019-02-19 17:38:19.465790,2019-02-19 17:38:20.270682
2019-02-19 17:38:19.706946,2019-02-19 17:38:19.469162,2019-02-19 17:38:20.271170
2019-02-19 17:38:19.698724,2019-02-19 17:38:19.464620,2019-02-19 17:38:20.271672
2019-02-19 17:38:19.691865,2019-02-19 17:38:19.463156,2019-02-19 17:38:20.272152
2019-02-19 17:38:19.701129,2019-02-19 17:38:19.472564,2019-02-19 17:38:20.272675
2019-02-19 17:38:19.700071,2019-02-19 17:38:19.464126,2019-02-19 17:38:20.367315
2019-02-19 17:38:19.707204,2019-02-19 17:38:19.471457,2019-02-19 17:38:20.368200
2019-02-19 17:38:19.706142,2019-02-19 17:38:19.473888,2019-02-19 17:38:20.368735
2019-02-19 17:38:19.701563,2019-02-19 17:38:19.472977,2019-02-19 17:38:20.369253
2019-02-19 17:38:19.702865,2019-02-19 17:38:19.468685,2019-02-19 17:38:20.369750
2019-02-19 17:38:19.702055,2019-02-19 17:38:19.472283,2019-02-19 17:38:20.370236
2019-02-19 17:38:19.704587,2019-02-19 17:38:19.470975,2019-02-19 17:38:20.370719
2019-02-19 17:38:19.699657,2019-02-19 17:38:19.466229,2019-02-19 17:38:20.386994
2019-02-19 17:38:19.707642,2019-02-19 17:38:19.474306,2019-02-19 17:38:20.500720
2019-02-19 17:39:19.755457,2019-02-19 17:39:19.524684,2019-02-19 17:39:20.327688
2019-02-19 17:39:19.754037,2019-02-19 17:39:19.523645,2019-02-19 17:39:20.328534
2019-02-19 17:39:19.755034,2019-02-19 17:39:19.526499,2019-02-19 17:39:20.329073
2019-02-19 17:39:19.760301,2019-02-19 17:39:19.525691,2019-02-19 17:39:20.364741
2019-02-19 17:39:19.764064,2019-02-19 17:39:19.534976,2019-02-19 17:39:20.365581
2019-02-19 17:39:19.752323,2019-02-19 17:39:19.522592,2019-02-19 17:39:20.366073
2019-02-19 17:39:19.763170,2019-02-19 17:39:19.534327,2019-02-19 17:39:20.366580
2019-02-19 17:39:19.761306,2019-02-19 17:39:19.529322,2019-02-19 17:39:20.367053
2019-02-19 17:39:19.758345,2019-02-19 17:39:19.529812,2019-02-19 17:39:20.367531
2019-02-19 17:39:19.757424,2019-02-19 17:39:19.525238,2019-02-19 17:39:20.368008
2019-02-19 17:39:19.763616,2019-02-19 17:39:19.532123,2019-02-19 17:39:20.368481
2019-02-19 17:39:19.764979,2019-02-19 17:39:19.536207,2019-02-19 17:39:20.368970
2019-02-19 17:39:19.765509,2019-02-19 17:39:19.531704,2019-02-19 17:39:20.369480
2019-02-19 17:39:19.766879,2019-02-19 17:39:19.532979,2019-02-19 17:39:20.369992
2019-02-19 17:39:19.766435,2019-02-19 17:39:19.535799,2019-02-19 17:39:20.370461
2019-02-19 17:39:19.760775,2019-02-19 17:39:19.528125,2019-02-19 17:39:20.370953
2019-02-19 17:39:19.759761,2019-02-19 17:39:19.527587,2019-02-19 17:39:20.371428
2019-02-19 17:39:19.761756,2019-02-19 17:39:19.530792,2019-02-19 17:39:20.371918
2019-02-19 17:39:19.767306,2019-02-19 17:39:19.528560,2019-02-19 17:39:20.442704
2019-02-19 17:39:19.754521,2019-02-19 17:39:19.524151,2019-02-19 17:39:20.443581
2019-02-19 17:39:19.768677,2019-02-19 17:39:19.535385,2019-02-19 17:39:20.444085
2019-02-19 17:39:19.767727,2019-02-19 17:39:19.530262,2019-02-19 17:39:20.444641
2019-02-19 17:39:19.768239,2019-02-19 17:39:19.534742,2019-02-19 17:39:20.445174
2019-02-19 17:39:19.765959,2019-02-19 17:39:19.533485,2019-02-19 17:39:20.559129
2019-02-19 17:39:19.755876,2019-02-19 17:39:19.523194,2019-02-19 17:39:20.559995
2019-02-19 17:39:19.762178,2019-02-19 17:39:19.531284,2019-02-19 17:39:20.560492
2019-02-19 17:39:19.764489,2019-02-19 17:39:19.533908,2019-02-19 17:39:20.561041
2019-02-19 17:39:19.759304,2019-02-19 17:39:19.527043,2019-02-19 17:39:20.561563
2019-02-19 17:39:19.757924,2019-02-19 17:39:19.526056,2019-02-19 17:39:20.562110
2019-02-19 17:39:19.762695,2019-02-19 17:39:19.532549,2019-02-19 17:39:20.562629
2019-02-19 17:40:19.787954,2019-02-19 17:40:19.555552,2019-02-19 17:40:20.352998
2019-02-19 17:40:19.781353,2019-02-19 17:40:19.551195,2019-02-19 17:40:20.353994
2019-02-19 17:40:19.777231,2019-02-19 17:40:19.548321,2019-02-19 17:40:20.354482
2019-02-19 17:40:19.790139,2019-02-19 17:40:19.560138,2019-02-19 17:40:20.354954
2019-02-19 17:40:19.791501,2019-02-19 17:40:19.560949,2019-02-19 17:40:20.355427
2019-02-19 17:40:19.782555,2019-02-19 17:40:19.550718,2019-02-19 17:40:20.355907
2019-02-19 17:40:19.793359,2019-02-19 17:40:19.561633,2019-02-19 17:40:20.356379
2019-02-19 17:40:19.784757,2019-02-19 17:40:19.556508,2019-02-19 17:40:20.356861
2019-02-19 17:40:19.785236,2019-02-19 17:40:19.551686,2019-02-19 17:40:20.357355
2019-02-19 17:40:19.780100,2019-02-19 17:40:19.550268,2019-02-19 17:40:20.357846
2019-02-19 17:40:19.791048,2019-02-19 17:40:19.548967,2019-02-19 17:40:20.358318
2019-02-19 17:40:19.787510,2019-02-19 17:40:19.556089,2019-02-19 17:40:20.358800
2019-02-19 17:40:19.780875,2019-02-19 17:40:19.549327,2019-02-19 17:40:20.359272
2019-02-19 17:40:19.786585,2019-02-19 17:40:19.555026,2019-02-19 17:40:20.359762
2019-02-19 17:40:19.789276,2019-02-19 17:40:19.554593,2019-02-19 17:40:20.360257
2019-02-19 17:40:19.785747,2019-02-19 17:40:19.553689,2019-02-19 17:40:20.360746
2019-02-19 17:40:19.778535,2019-02-19 17:40:19.549801,2019-02-19 17:40:20.466649
2019-02-19 17:40:19.783020,2019-02-19 17:40:19.553279,2019-02-19 17:40:20.467498
2019-02-19 17:40:19.793765,2019-02-19 17:40:19.556919,2019-02-19 17:40:20.467987
2019-02-19 17:40:19.788447,2019-02-19 17:40:19.558089,2019-02-19 17:40:20.468471
2019-02-19 17:40:19.783439,2019-02-19 17:40:19.552695,2019-02-19 17:40:20.468969
2019-02-19 17:40:19.786163,2019-02-19 17:40:19.557270,2019-02-19 17:40:20.538025
2019-02-19 17:40:19.790575,2019-02-19 17:40:19.554175,2019-02-19 17:40:20.538903
2019-02-19 17:40:19.783881,2019-02-19 17:40:19.552274,2019-02-19 17:40:20.539420
2019-02-19 17:40:19.792446,2019-02-19 17:40:19.560547,2019-02-19 17:40:20.539899
2019-02-19 17:40:19.792860,2019-02-19 17:40:19.558908,2019-02-19 17:40:20.540376
2019-02-19 17:40:19.791971,2019-02-19 17:40:19.558496,2019-02-19 17:40:20.540845
2019-02-19 17:40:19.788901,2019-02-19 17:40:19.559319,2019-02-19 17:40:20.541343
2019-02-19 17:40:19.787026,2019-02-19 17:40:19.557685,2019-02-19 17:40:20.582545
2019-02-19 17:40:19.789698,2019-02-19 17:40:19.559725,2019-02-19 17:40:20.695975
2019-02-19 17:41:19.792387,2019-02-19 17:41:19.561417,2019-02-19 17:41:20.363365
2019-02-19 17:41:19.807748,2019-02-19 17:41:19.574367,2019-02-19 17:41:20.410269
2019-02-19 17:41:19.802240,2019-02-19 17:41:19.573950,2019-02-19 17:41:20.411088
2019-02-19 17:41:19.796160,2019-02-19 17:41:19.567443,2019-02-19 17:41:20.411611
2019-02-19 17:41:19.800387,2019-02-19 17:41:19.571279,2019-02-19 17:41:20.412242
2019-02-19 17:41:19.803256,2019-02-19 17:41:19.570423,2019-02-19 17:41:20.412749
2019-02-19 17:41:19.800866,2019-02-19 17:41:19.569434,2019-02-19 17:41:20.413280
2019-02-19 17:41:19.802742,2019-02-19 17:41:19.565835,2019-02-19 17:41:20.413778
2019-02-19 17:41:19.806729,2019-02-19 17:41:19.572599,2019-02-19 17:41:20.414299
2019-02-19 17:41:19.799034,2019-02-19 17:41:19.569953,2019-02-19 17:41:20.414809
2019-02-19 17:41:19.807131,2019-02-19 17:41:19.575477,2019-02-19 17:41:20.415317
2019-02-19 17:41:19.803669,2019-02-19 17:41:19.570853,2019-02-19 17:41:20.415825
2019-02-19 17:41:19.793248,2019-02-19 17:41:19.564038,2019-02-19 17:41:20.416264
2019-02-19 17:41:19.804105,2019-02-19 17:41:19.575059,2019-02-19 17:41:20.416753
2019-02-19 17:41:19.794527,2019-02-19 17:41:19.564548,2019-02-19 17:41:20.417250
2019-02-19 17:41:19.799913,2019-02-19 17:41:19.568388,2019-02-19 17:41:20.417772
2019-02-19 17:41:19.801356,2019-02-19 17:41:19.568833,2019-02-19 17:41:20.477066
2019-02-19 17:41:19.794945,2019-02-19 17:41:19.566379,2019-02-19 17:41:20.477801
2019-02-19 17:41:19.793957,2019-02-19 17:41:19.565328,2019-02-19 17:41:20.478292
2019-02-19 17:41:19.806300,2019-02-19 17:41:19.576304,2019-02-19 17:41:20.478787
2019-02-19 17:41:19.792814,2019-02-19 17:41:19.563571,2019-02-19 17:41:20.479286
2019-02-19 17:41:19.805872,2019-02-19 17:41:19.571726,2019-02-19 17:41:20.479797
2019-02-19 17:41:19.809653,2019-02-19 17:41:19.575893,2019-02-19 17:41:20.593616
2019-02-19 17:41:19.804985,2019-02-19 17:41:19.573532,2019-02-19 17:41:20.707558
2019-02-19 17:41:19.805454,2019-02-19 17:41:19.574794,2019-02-19 17:41:20.708415
2019-02-19 17:41:19.804584,2019-02-19 17:41:19.573094,2019-02-19 17:41:20.708940
2019-02-19 17:41:19.799459,2019-02-19 17:41:19.566935,2019-02-19 17:41:20.709447
2019-02-19 17:41:19.798600,2019-02-19 17:41:19.567939,2019-02-19 17:41:20.709936
2019-02-19 17:41:19.791353,2019-02-19 17:41:19.561986,2019-02-19 17:41:20.710446
2019-02-19 17:41:19.801796,2019-02-19 17:41:19.572159,2019-02-19 17:41:20.710965
2019-02-19 17:42:19.808840,2019-02-19 17:42:19.579235,2019-02-19 17:42:20.267690
2019-02-19 17:42:19.812451,2019-02-19 17:42:19.583423,2019-02-19 17:42:20.381424
2019-02-19 17:42:19.813676,2019-02-19 17:42:19.582945,2019-02-19 17:42:20.382274
2019-02-19 17:42:19.820076,2019-02-19 17:42:19.588331,2019-02-19 17:42:20.382785
2019-02-19 17:42:19.817841,2019-02-19 17:42:19.589245,2019-02-19 17:42:20.383308
2019-02-19 17:42:19.820553,2019-02-19 17:42:19.587510,2019-02-19 17:42:20.450431
2019-02-19 17:42:19.818773,2019-02-19 17:42:19.584767,2019-02-19 17:42:20.451276
2019-02-19 17:42:19.811506,2019-02-19 17:42:19.579806,2019-02-19 17:42:20.451896
2019-02-19 17:42:19.814234,2019-02-19 17:42:19.580769,2019-02-19 17:42:20.452382
2019-02-19 17:42:19.811008,2019-02-19 17:42:19.582418,2019-02-19 17:42:20.452870
2019-02-19 17:42:19.816364,2019-02-19 17:42:19.587092,2019-02-19 17:42:20.453458
2019-02-19 17:42:19.822837,2019-02-19 17:42:19.588742,2019-02-19 17:42:20.453970
2019-02-19 17:42:19.816855,2019-02-19 17:42:19.587929,2019-02-19 17:42:20.459659
2019-02-19 17:42:19.821087,2019-02-19 17:42:19.592496,2019-02-19 17:42:20.460184
2019-02-19 17:42:19.815505,2019-02-19 17:42:19.585707,2019-02-19 17:42:20.460677
2019-02-19 17:42:19.813252,2019-02-19 17:42:19.584322,2019-02-19 17:42:20.461177
2019-02-19 17:42:19.821976,2019-02-19 17:42:19.591694,2019-02-19 17:42:20.461668
2019-02-19 17:42:19.822424,2019-02-19 17:42:19.590476,2019-02-19 17:42:20.462157
2019-02-19 17:42:19.819647,2019-02-19 17:42:19.586587,2019-02-19 17:42:20.462639
2019-02-19 17:42:19.811984,2019-02-19 17:42:19.581436,2019-02-19 17:42:20.463144
2019-02-19 17:42:19.817384,2019-02-19 17:42:19.581949,2019-02-19 17:42:20.496773
2019-02-19 17:42:19.823691,2019-02-19 17:42:19.583865,2019-02-19 17:42:20.497534
2019-02-19 17:42:19.815934,2019-02-19 17:42:19.586142,2019-02-19 17:42:20.498052
2019-02-19 17:42:19.825585,2019-02-19 17:42:19.592099,2019-02-19 17:42:20.611735
2019-02-19 17:42:19.818336,2019-02-19 17:42:19.589658,2019-02-19 17:42:20.612611
2019-02-19 17:42:19.824315,2019-02-19 17:42:19.590880,2019-02-19 17:42:20.726319
2019-02-19 17:42:19.812893,2019-02-19 17:42:19.580250,2019-02-19 17:42:20.727135
2019-02-19 17:42:19.819187,2019-02-19 17:42:19.585269,2019-02-19 17:42:20.727612
2019-02-19 17:42:19.821541,2019-02-19 17:42:19.591289,2019-02-19 17:42:20.728108
2019-02-19 17:42:19.823245,2019-02-19 17:42:19.590065,2019-02-19 17:42:20.728607
2019-02-19 17:43:19.840184,2019-02-19 17:43:19.602751,2019-02-19 17:43:20.401657
2019-02-19 17:43:19.840630,2019-02-19 17:43:19.607030,2019-02-19 17:43:20.402529
2019-02-19 17:43:19.837999,2019-02-19 17:43:19.605380,2019-02-19 17:43:20.455701
2019-02-19 17:43:19.841545,2019-02-19 17:43:19.611196,2019-02-19 17:43:20.456477
2019-02-19 17:43:19.842836,2019-02-19 17:43:19.599586,2019-02-19 17:43:20.456989
2019-02-19 17:43:19.833758,2019-02-19 17:43:19.603865,2019-02-19 17:43:20.457504
2019-02-19 17:43:19.827370,2019-02-19 17:43:19.598709,2019-02-19 17:43:20.457995
2019-02-19 17:43:19.834757,2019-02-19 17:43:19.601367,2019-02-19 17:43:20.458542
2019-02-19 17:43:19.827906,2019-02-19 17:43:19.597250,2019-02-19 17:43:20.459067
2019-02-19 17:43:19.839741,2019-02-19 17:43:19.606208,2019-02-19 17:43:20.459553
2019-02-19 17:43:19.835721,2019-02-19 17:43:19.600912,2019-02-19 17:43:20.460177
2019-02-19 17:43:19.843269,2019-02-19 17:43:19.609565,2019-02-19 17:43:20.460684
2019-02-19 17:43:19.832851,2019-02-19 17:43:19.598261,2019-02-19 17:43:20.461181
2019-02-19 17:43:19.837591,2019-02-19 17:43:19.609145,2019-02-19 17:43:20.461671
2019-02-19 17:43:19.832331,2019-02-19 17:43:19.603226,2019-02-19 17:43:20.462169
2019-02-19 17:43:19.828326,2019-02-19 17:43:19.597832,2019-02-19 17:43:20.462649
2019-02-19 17:43:19.838851,2019-02-19 17:43:19.608256,2019-02-19 17:43:20.463135
2019-02-19 17:43:19.834212,2019-02-19 17:43:19.604371,2019-02-19 17:43:20.516415
2019-02-19 17:43:19.839310,2019-02-19 17:43:19.607440,2019-02-19 17:43:20.517270
2019-02-19 17:43:19.838410,2019-02-19 17:43:19.606625,2019-02-19 17:43:20.517783
