Vic_date,Agre_date,dateStore
2019-02-19 18:08:33.608926,2019-02-19 18:08:33.375640,2019-02-19 18:08:34.382205
2019-02-19 18:08:33.625467,2019-02-19 18:08:33.390575,2019-02-19 18:08:34.382709
2019-02-19 18:08:33.636009,2019-02-19 18:08:33.396677,2019-02-19 18:08:34.393183
2019-02-19 18:08:33.607127,2019-02-19 18:08:33.377793,2019-02-19 18:08:34.393699
2019-02-19 18:08:33.601916,2019-02-19 18:08:33.371256,2019-02-19 18:08:34.394301
2019-02-19 18:08:33.595521,2019-02-19 18:08:33.363806,2019-02-19 18:08:34.394805
2019-02-19 18:08:33.591770,2019-02-19 18:08:33.360808,2019-02-19 18:08:34.395284
2019-02-19 18:08:33.604525,2019-02-19 18:08:33.368788,2019-02-19 18:08:34.395783
2019-02-19 18:08:33.631200,2019-02-19 18:08:33.395837,2019-02-19 18:08:34.396268
2019-02-19 18:08:33.623498,2019-02-19 18:08:33.395000,2019-02-19 18:08:34.491841
2019-02-19 18:08:33.630790,2019-02-19 18:08:33.398029,2019-02-19 18:08:34.492725
2019-02-19 18:08:33.610276,2019-02-19 18:08:33.379181,2019-02-19 18:08:34.493287
2019-02-19 18:08:33.624421,2019-02-19 18:08:33.391898,2019-02-19 18:08:34.493787
2019-02-19 18:08:33.629915,2019-02-19 18:08:33.399513,2019-02-19 18:08:34.494280
2019-02-19 18:08:33.619127,2019-02-19 18:08:33.386969,2019-02-19 18:08:34.494777
2019-02-19 18:08:33.616395,2019-02-19 18:08:33.383949,2019-02-19 18:08:34.495266
2019-02-19 18:08:33.620805,2019-02-19 18:08:33.388237,2019-02-19 18:08:34.507275
2019-02-19 18:08:33.613749,2019-02-19 18:08:33.379772,2019-02-19 18:08:34.507785
2019-02-19 18:08:33.622974,2019-02-19 18:08:33.394576,2019-02-19 18:08:34.508271
2019-02-19 18:08:33.611558,2019-02-19 18:08:33.362888,2019-02-19 18:08:34.508779
2019-02-19 18:08:33.627644,2019-02-19 18:08:33.390139,2019-02-19 18:08:34.509286
2019-02-19 18:08:33.621266,2019-02-19 18:08:33.380747,2019-02-19 18:08:34.509787
2019-02-19 18:08:33.628328,2019-02-19 18:08:33.399934,2019-02-19 18:08:34.510278
2019-02-19 18:08:33.624897,2019-02-19 18:08:33.392320,2019-02-19 18:08:34.621102
2019-02-19 18:08:33.604933,2019-02-19 18:08:33.374731,2019-02-19 18:08:34.621944
2019-02-19 18:08:33.613289,2019-02-19 18:08:33.383118,2019-02-19 18:08:34.622445
2019-02-19 18:08:33.615030,2019-02-19 18:08:33.386130,2019-02-19 18:08:34.622935
2019-02-19 18:08:33.606202,2019-02-19 18:08:33.374273,2019-02-19 18:08:34.623421
2019-02-19 18:08:33.605783,2019-02-19 18:08:33.371684,2019-02-19 18:08:34.623908
2019-02-19 18:08:33.631600,2019-02-19 18:08:33.398442,2019-02-19 18:08:34.733129
2019-02-19 18:08:33.634587,2019-02-19 18:08:33.400783,2019-02-19 18:08:34.733985
2019-02-19 18:08:33.614533,2019-02-19 18:08:33.382698,2019-02-19 18:08:34.734512
2019-02-19 18:08:33.634188,2019-02-19 18:08:33.391063,2019-02-19 18:08:34.735006
2019-02-19 18:08:33.618196,2019-02-19 18:08:33.387813,2019-02-19 18:08:34.735493
2019-02-19 18:08:33.632416,2019-02-19 18:08:33.397176,2019-02-19 18:08:34.735986
2019-02-19 18:08:33.621668,2019-02-19 18:08:33.383526,2019-02-19 18:08:34.736466
2019-02-19 18:08:33.632002,2019-02-19 18:08:33.400355,2019-02-19 18:08:34.736972
2019-02-19 18:08:33.628788,2019-02-19 18:08:33.395420,2019-02-19 18:08:34.737496
2019-02-19 18:08:33.632856,2019-02-19 18:08:33.399273,2019-02-19 18:08:34.738000
2019-02-19 18:08:33.630350,2019-02-19 18:08:33.401672,2019-02-19 18:08:34.848150
2019-02-19 18:08:33.635394,2019-02-19 18:08:33.393312,2019-02-19 18:08:34.849015
2019-02-19 18:08:33.626804,2019-02-19 18:08:33.398858,2019-02-19 18:08:34.849505
2019-02-19 18:08:33.616844,2019-02-19 18:08:33.382247,2019-02-19 18:08:34.961780
2019-02-19 18:08:33.635794,2019-02-19 18:08:33.388646,2019-02-19 18:08:34.962611
2019-02-19 18:08:33.634985,2019-02-19 18:08:33.396262,2019-02-19 18:08:34.963100
2019-02-19 18:09:33.659796,2019-02-19 18:09:33.425596,2019-02-19 18:09:34.210444
2019-02-19 18:09:33.658471,2019-02-19 18:09:33.426529,2019-02-19 18:09:34.248137
2019-02-19 18:09:33.657998,2019-02-19 18:09:33.426101,2019-02-19 18:09:34.248962
2019-02-19 18:09:33.641775,2019-02-19 18:09:33.410795,2019-02-19 18:09:34.249479
2019-02-19 18:09:33.639180,2019-02-19 18:09:33.405376,2019-02-19 18:09:34.249962
2019-02-19 18:09:33.648026,2019-02-19 18:09:33.414614,2019-02-19 18:09:34.250453
2019-02-19 18:09:33.651067,2019-02-19 18:09:33.416163,2019-02-19 18:09:34.250935
2019-02-19 18:09:33.644112,2019-02-19 18:09:33.411770,2019-02-19 18:09:34.251424
2019-02-19 18:09:33.678667,2019-02-19 18:09:33.440879,2019-02-19 18:09:34.251930
2019-02-19 18:09:33.647603,2019-02-19 18:09:33.418852,2019-02-19 18:09:34.252414
2019-02-19 18:09:33.669995,2019-02-19 18:09:33.439042,2019-02-19 18:09:34.252907
2019-02-19 18:09:33.649185,2019-02-19 18:09:33.415118,2019-02-19 18:09:34.253447
2019-02-19 18:09:33.638722,2019-02-19 18:09:33.407034,2019-02-19 18:09:34.253932
2019-02-19 18:09:33.651528,2019-02-19 18:09:33.415649,2019-02-19 18:09:34.254428
2019-02-19 18:09:33.650214,2019-02-19 18:09:33.419373,2019-02-19 18:09:34.254922
2019-02-19 18:09:33.673298,2019-02-19 18:09:33.442557,2019-02-19 18:09:34.255403
2019-02-19 18:09:33.642211,2019-02-19 18:09:33.408097,2019-02-19 18:09:34.255904
2019-02-19 18:09:33.645823,2019-02-19 18:09:33.412833,2019-02-19 18:09:34.256402
2019-02-19 18:09:33.643645,2019-02-19 18:09:33.408583,2019-02-19 18:09:34.256887
2019-02-19 18:09:33.635305,2019-02-19 18:09:33.405980,2019-02-19 18:09:34.257399
2019-02-19 18:09:33.667193,2019-02-19 18:09:33.435469,2019-02-19 18:09:34.257909
2019-02-19 18:09:33.648282,2019-02-19 18:09:33.410334,2019-02-19 18:09:34.258447
2019-02-19 18:09:33.662536,2019-02-19 18:09:33.427892,2019-02-19 18:09:34.258959
2019-02-19 18:09:33.641278,2019-02-19 18:09:33.409306,2019-02-19 18:09:34.259442
2019-02-19 18:09:33.666310,2019-02-19 18:09:33.433746,2019-02-19 18:09:34.259941
2019-02-19 18:09:33.646700,2019-02-19 18:09:33.417328,2019-02-19 18:09:34.260438
2019-02-19 18:09:33.659375,2019-02-19 18:09:33.424870,2019-02-19 18:09:34.260939
2019-02-19 18:09:33.644582,2019-02-19 18:09:33.414113,2019-02-19 18:09:34.261473
2019-02-19 18:09:33.663479,2019-02-19 18:09:33.430164,2019-02-19 18:09:34.261964
2019-02-19 18:09:33.647175,2019-02-19 18:09:33.417876,2019-02-19 18:09:34.262453
2019-02-19 18:09:33.651959,2019-02-19 18:09:33.423358,2019-02-19 18:09:34.262956
2019-02-19 18:09:33.677281,2019-02-19 18:09:33.446666,2019-02-19 18:09:34.263463
2019-02-19 18:09:33.652453,2019-02-19 18:09:33.420366,2019-02-19 18:09:34.324156
2019-02-19 18:09:33.668080,2019-02-19 18:09:33.437764,2019-02-19 18:09:34.324957
2019-02-19 18:09:33.660295,2019-02-19 18:09:33.430620,2019-02-19 18:09:34.325469
2019-02-19 18:09:33.668519,2019-02-19 18:09:33.438193,2019-02-19 18:09:34.325960
2019-02-19 18:09:33.639880,2019-02-19 18:09:33.406438,2019-02-19 18:09:34.326446
2019-02-19 18:09:33.650641,2019-02-19 18:09:33.421787,2019-02-19 18:09:34.326951
2019-02-19 18:09:33.653467,2019-02-19 18:09:33.422768,2019-02-19 18:09:34.327450
2019-02-19 18:09:33.665313,2019-02-19 18:09:33.435030,2019-02-19 18:09:34.418107
2019-02-19 18:09:33.652911,2019-02-19 18:09:33.418385,2019-02-19 18:09:34.418931
2019-02-19 18:09:33.637714,2019-02-19 18:09:33.407591,2019-02-19 18:09:34.419459
2019-02-19 18:09:33.649719,2019-02-19 18:09:33.421297,2019-02-19 18:09:34.419956
2019-02-19 18:09:33.680528,2019-02-19 18:09:33.434608,2019-02-19 18:09:34.420436
2019-02-19 18:09:33.666770,2019-02-19 18:09:33.433291,2019-02-19 18:09:34.420920
2019-02-19 18:09:33.642670,2019-02-19 18:09:33.413546,2019-02-19 18:09:34.421429
2019-02-19 18:09:33.640907,2019-02-19 18:09:33.409874,2019-02-19 18:09:34.421919
2019-02-19 18:09:33.668971,2019-02-19 18:09:33.436362,2019-02-19 18:09:34.422404
2019-02-19 18:09:33.658942,2019-02-19 18:09:33.428334,2019-02-19 18:09:34.422883
2019-02-19 18:09:33.663915,2019-02-19 18:09:33.432147,2019-02-19 18:09:34.423378
2019-02-19 18:09:33.660732,2019-02-19 18:09:33.426967,2019-02-19 18:09:34.423866
2019-02-19 18:09:33.671410,2019-02-19 18:09:33.437323,2019-02-19 18:09:34.424345
2019-02-19 18:09:33.661568,2019-02-19 18:09:33.429730,2019-02-19 18:09:34.424825
2019-02-19 18:09:33.646250,2019-02-19 18:09:33.411277,2019-02-19 18:09:34.425335
2019-02-19 18:09:33.669534,2019-02-19 18:09:33.435920,2019-02-19 18:09:34.425815
2019-02-19 18:09:33.674229,2019-02-19 18:09:33.443110,2019-02-19 18:09:34.426313
2019-02-19 18:09:33.679117,2019-02-19 18:09:33.445371,2019-02-19 18:09:34.426806
2019-02-19 18:09:33.675749,2019-02-19 18:09:33.443548,2019-02-19 18:09:34.427386
2019-02-19 18:09:33.670483,2019-02-19 18:09:33.438621,2019-02-19 18:09:34.427879
2019-02-19 18:09:33.643194,2019-02-19 18:09:33.412310,2019-02-19 18:09:34.428385
2019-02-19 18:09:33.654381,2019-02-19 18:09:33.419891,2019-02-19 18:09:34.428866
2019-02-19 18:09:33.645347,2019-02-19 18:09:33.416684,2019-02-19 18:09:34.429373
2019-02-19 18:09:33.654799,2019-02-19 18:09:33.424384,2019-02-19 18:09:34.437605
2019-02-19 18:09:33.672305,2019-02-19 18:09:33.441262,2019-02-19 18:09:34.438143
2019-02-19 18:09:33.673761,2019-02-19 18:09:33.440343,2019-02-19 18:09:34.438635
2019-02-19 18:09:33.653942,2019-02-19 18:09:33.422312,2019-02-19 18:09:34.439115
2019-02-19 18:09:33.680056,2019-02-19 18:09:33.439914,2019-02-19 18:09:34.439603
2019-02-19 18:09:33.664754,2019-02-19 18:09:33.429290,2019-02-19 18:09:34.551179
2019-02-19 18:09:33.662074,2019-02-19 18:09:33.431051,2019-02-19 18:09:34.560217
2019-02-19 18:09:33.656936,2019-02-19 18:09:33.428797,2019-02-19 18:09:34.560732
2019-02-19 18:09:33.677804,2019-02-19 18:09:33.444405,2019-02-19 18:09:34.561291
2019-02-19 18:09:33.662981,2019-02-19 18:09:33.431477,2019-02-19 18:09:34.561787
2019-02-19 18:09:33.655710,2019-02-19 18:09:33.423891,2019-02-19 18:09:34.562309
2019-02-19 18:09:33.676640,2019-02-19 18:09:33.447938,2019-02-19 18:09:34.562787
2019-02-19 18:09:33.664335,2019-02-19 18:09:33.434188,2019-02-19 18:09:34.563261
2019-02-19 18:09:33.681897,2019-02-19 18:09:33.447085,2019-02-19 18:09:34.665049
2019-02-19 18:09:33.672748,2019-02-19 18:09:33.439475,2019-02-19 18:09:34.665895
2019-02-19 18:09:33.670983,2019-02-19 18:09:33.420884,2019-02-19 18:09:34.666396
2019-02-19 18:09:33.675250,2019-02-19 18:09:33.444829,2019-02-19 18:09:34.666870
2019-02-19 18:09:33.667646,2019-02-19 18:09:33.432585,2019-02-19 18:09:34.667350
2019-02-19 18:09:33.681457,2019-02-19 18:09:33.436788,2019-02-19 18:09:34.667852
2019-02-19 18:09:33.678233,2019-02-19 18:09:33.446230,2019-02-19 18:09:34.668326
2019-02-19 18:09:33.682164,2019-02-19 18:09:33.445802,2019-02-19 18:09:34.780139
2019-02-19 18:09:33.657475,2019-02-19 18:09:33.427441,2019-02-19 18:09:34.781054
2019-02-19 18:09:33.676185,2019-02-19 18:09:33.442132,2019-02-19 18:09:34.781566
2019-02-19 18:09:33.674681,2019-02-19 18:09:33.443983,2019-02-19 18:09:34.782055
2019-02-19 18:09:33.671842,2019-02-19 18:09:33.432933,2019-02-19 18:09:34.782533
2019-02-19 18:09:33.680970,2019-02-19 18:09:33.447513,2019-02-19 18:09:34.893688
2019-02-19 18:09:33.665772,2019-02-19 18:09:33.431709,2019-02-19 18:09:34.894523
2019-02-19 18:09:33.679641,2019-02-19 18:09:33.441700,2019-02-19 18:09:34.895014
2019-02-19 18:10:33.709727,2019-02-19 18:10:33.477697,2019-02-19 18:10:34.254563
2019-02-19 18:10:33.680859,2019-02-19 18:10:33.451047,2019-02-19 18:10:34.278092
2019-02-19 18:10:33.685169,2019-02-19 18:10:33.453711,2019-02-19 18:10:34.278751
2019-02-19 18:10:33.690765,2019-02-19 18:10:33.459604,2019-02-19 18:10:34.279239
2019-02-19 18:10:33.679805,2019-02-19 18:10:33.451466,2019-02-19 18:10:34.279751
2019-02-19 18:10:33.678270,2019-02-19 18:10:33.449598,2019-02-19 18:10:34.280233
2019-02-19 18:10:33.722051,2019-02-19 18:10:33.485848,2019-02-19 18:10:34.280741
2019-02-19 18:10:33.685997,2019-02-19 18:10:33.452928,2019-02-19 18:10:34.281244
2019-02-19 18:10:33.714012,2019-02-19 18:10:33.483635,2019-02-19 18:10:34.281740
2019-02-19 18:10:33.688808,2019-02-19 18:10:33.458231,2019-02-19 18:10:34.282239
2019-02-19 18:10:33.689428,2019-02-19 18:10:33.456260,2019-02-19 18:10:34.282746
2019-02-19 18:10:33.679360,2019-02-19 18:10:33.449263,2019-02-19 18:10:34.283231
2019-02-19 18:10:33.687846,2019-02-19 18:10:33.456706,2019-02-19 18:10:34.283737
2019-02-19 18:10:33.681721,2019-02-19 18:10:33.450074,2019-02-19 18:10:34.284220
2019-02-19 18:10:33.691721,2019-02-19 18:10:33.461844,2019-02-19 18:10:34.284731
2019-02-19 18:10:33.694629,2019-02-19 18:10:33.462860,2019-02-19 18:10:34.285273
2019-02-19 18:10:33.705752,2019-02-19 18:10:33.473522,2019-02-19 18:10:34.285722
2019-02-19 18:10:33.684505,2019-02-19 18:10:33.452472,2019-02-19 18:10:34.286227
2019-02-19 18:10:33.713006,2019-02-19 18:10:33.482771,2019-02-19 18:10:34.286762
2019-02-19 18:10:33.709278,2019-02-19 18:10:33.470238,2019-02-19 18:10:34.287257
2019-02-19 18:10:33.680244,2019-02-19 18:10:33.448578,2019-02-19 18:10:34.287828
2019-02-19 18:10:33.710316,2019-02-19 18:10:33.480114,2019-02-19 18:10:34.288349
2019-02-19 18:10:33.695944,2019-02-19 18:10:33.465944,2019-02-19 18:10:34.288876
2019-02-19 18:10:33.715350,2019-02-19 18:10:33.482363,2019-02-19 18:10:34.289408
2019-02-19 18:10:33.687365,2019-02-19 18:10:33.454804,2019-02-19 18:10:34.289884
2019-02-19 18:10:33.707570,2019-02-19 18:10:33.472009,2019-02-19 18:10:34.290384
2019-02-19 18:10:33.686487,2019-02-19 18:10:33.451999,2019-02-19 18:10:34.290941
2019-02-19 18:10:33.706243,2019-02-19 18:10:33.470699,2019-02-19 18:10:34.291431
2019-02-19 18:10:33.689869,2019-02-19 18:10:33.457773,2019-02-19 18:10:34.291944
2019-02-19 18:10:33.724898,2019-02-19 18:10:33.481531,2019-02-19 18:10:34.292491
2019-02-19 18:10:33.692705,2019-02-19 18:10:33.460132,2019-02-19 18:10:34.292996
2019-02-19 18:10:33.717369,2019-02-19 18:10:33.488378,2019-02-19 18:10:34.293531
2019-02-19 18:10:33.704804,2019-02-19 18:10:33.474383,2019-02-19 18:10:34.294023
2019-02-19 18:10:33.694200,2019-02-19 18:10:33.464228,2019-02-19 18:10:34.368282
2019-02-19 18:10:33.691170,2019-02-19 18:10:33.460542,2019-02-19 18:10:34.369131
2019-02-19 18:10:33.685597,2019-02-19 18:10:33.455263,2019-02-19 18:10:34.369641
2019-02-19 18:10:33.698145,2019-02-19 18:10:33.466367,2019-02-19 18:10:34.370152
2019-02-19 18:10:33.719730,2019-02-19 18:10:33.484922,2019-02-19 18:10:34.370639
2019-02-19 18:10:33.697180,2019-02-19 18:10:33.463790,2019-02-19 18:10:34.371128
2019-02-19 18:10:33.705320,2019-02-19 18:10:33.469293,2019-02-19 18:10:34.394612
2019-02-19 18:10:33.710733,2019-02-19 18:10:33.480548,2019-02-19 18:10:34.395176
2019-02-19 18:10:33.695071,2019-02-19 18:10:33.464745,2019-02-19 18:10:34.395675
2019-02-19 18:10:33.725540,2019-02-19 18:10:33.479706,2019-02-19 18:10:34.396188
2019-02-19 18:10:33.706662,2019-02-19 18:10:33.474807,2019-02-19 18:10:34.396670
2019-02-19 18:10:33.699459,2019-02-19 18:10:33.467282,2019-02-19 18:10:34.397166
2019-02-19 18:10:33.696357,2019-02-19 18:10:33.455766,2019-02-19 18:10:34.397642
2019-02-19 18:10:33.695518,2019-02-19 18:10:33.465441,2019-02-19 18:10:34.398129
2019-02-19 18:10:33.688343,2019-02-19 18:10:33.459186,2019-02-19 18:10:34.398653
2019-02-19 18:10:33.717794,2019-02-19 18:10:33.483203,2019-02-19 18:10:34.399129
2019-02-19 18:10:33.692197,2019-02-19 18:10:33.463324,2019-02-19 18:10:34.399615
2019-02-19 18:10:33.712057,2019-02-19 18:10:33.481958,2019-02-19 18:10:34.400120
2019-02-19 18:10:33.726488,2019-02-19 18:10:33.471594,2019-02-19 18:10:34.400618
2019-02-19 18:10:33.704256,2019-02-19 18:10:33.472427,2019-02-19 18:10:34.401111
2019-02-19 18:10:33.707993,2019-02-19 18:10:33.468633,2019-02-19 18:10:34.401616
2019-02-19 18:10:33.703811,2019-02-19 18:10:33.472843,2019-02-19 18:10:34.402111
2019-02-19 18:10:33.711650,2019-02-19 18:10:33.477265,2019-02-19 18:10:34.402633
2019-02-19 18:10:33.690326,2019-02-19 18:10:33.457322,2019-02-19 18:10:34.403106
2019-02-19 18:10:33.678855,2019-02-19 18:10:33.450598,2019-02-19 18:10:34.403612
2019-02-19 18:10:33.716789,2019-02-19 18:10:33.484501,2019-02-19 18:10:34.404090
2019-02-19 18:10:33.711169,2019-02-19 18:10:33.476537,2019-02-19 18:10:34.404660
2019-02-19 18:10:33.720317,2019-02-19 18:10:33.487573,2019-02-19 18:10:34.405145
2019-02-19 18:10:33.686906,2019-02-19 18:10:33.454288,2019-02-19 18:10:34.405635
2019-02-19 18:10:33.707095,2019-02-19 18:10:33.473967,2019-02-19 18:10:34.482108
2019-02-19 18:10:33.693722,2019-02-19 18:10:33.461235,2019-02-19 18:10:34.482968
2019-02-19 18:10:33.713540,2019-02-19 18:10:33.478928,2019-02-19 18:10:34.483479
2019-02-19 18:10:33.723913,2019-02-19 18:10:33.479279,2019-02-19 18:10:34.484012
2019-02-19 18:10:33.726275,2019-02-19 18:10:33.478107,2019-02-19 18:10:34.484594
2019-02-19 18:10:33.708453,2019-02-19 18:10:33.471162,2019-02-19 18:10:34.485124
2019-02-19 18:10:33.721658,2019-02-19 18:10:33.489676,2019-02-19 18:10:34.570756
2019-02-19 18:10:33.699037,2019-02-19 18:10:33.468173,2019-02-19 18:10:34.571633
2019-02-19 18:10:33.699868,2019-02-19 18:10:33.466857,2019-02-19 18:10:34.572132
2019-02-19 18:10:33.714904,2019-02-19 18:10:33.486287,2019-02-19 18:10:34.572649
2019-02-19 18:10:33.718764,2019-02-19 18:10:33.486714,2019-02-19 18:10:34.573151
2019-02-19 18:10:33.693259,2019-02-19 18:10:33.462372,2019-02-19 18:10:34.573670
2019-02-19 18:10:33.725978,2019-02-19 18:10:33.480977,2019-02-19 18:10:34.574154
2019-02-19 18:10:33.715864,2019-02-19 18:10:33.485421,2019-02-19 18:10:34.598721
2019-02-19 18:10:33.698613,2019-02-19 18:10:33.469788,2019-02-19 18:10:34.599279
2019-02-19 18:10:33.716313,2019-02-19 18:10:33.487964,2019-02-19 18:10:34.599765
2019-02-19 18:10:33.719274,2019-02-19 18:10:33.476953,2019-02-19 18:10:34.600245
2019-02-19 18:10:33.722474,2019-02-19 18:10:33.487152,2019-02-19 18:10:34.600730
2019-02-19 18:10:33.697700,2019-02-19 18:10:33.467709,2019-02-19 18:10:34.712670
2019-02-19 18:10:33.722935,2019-02-19 18:10:33.475662,2019-02-19 18:10:34.822066
2019-02-19 18:10:33.712515,2019-02-19 18:10:33.478539,2019-02-19 18:10:34.822934
2019-02-19 18:10:33.714469,2019-02-19 18:10:33.484052,2019-02-19 18:10:34.823429
2019-02-19 18:10:33.721246,2019-02-19 18:10:33.488770,2019-02-19 18:10:34.823911
2019-02-19 18:10:33.724425,2019-02-19 18:10:33.476089,2019-02-19 18:10:34.824395
2019-02-19 18:10:33.720763,2019-02-19 18:10:33.490081,2019-02-19 18:10:34.824920
2019-02-19 18:10:33.696681,2019-02-19 18:10:33.458771,2019-02-19 18:10:34.825460
2019-02-19 18:10:33.718251,2019-02-19 18:10:33.489248,2019-02-19 18:10:34.826203
2019-02-19 18:10:33.723355,2019-02-19 18:10:33.475232,2019-02-19 18:10:34.826707
2019-02-19 18:11:33.710622,2019-02-19 18:11:33.481975,2019-02-19 18:11:34.174524
2019-02-19 18:11:33.713252,2019-02-19 18:11:33.479009,2019-02-19 18:11:34.288565
2019-02-19 18:11:33.711830,2019-02-19 18:11:33.480525,2019-02-19 18:11:34.289442
2019-02-19 18:11:33.713700,2019-02-19 18:11:33.480022,2019-02-19 18:11:34.289956
2019-02-19 18:11:33.715930,2019-02-19 18:11:33.484040,2019-02-19 18:11:34.290442
2019-02-19 18:11:33.715425,2019-02-19 18:11:33.483515,2019-02-19 18:11:34.290964
2019-02-19 18:11:33.716392,2019-02-19 18:11:33.484552,2019-02-19 18:11:34.291500
2019-02-19 18:11:33.720807,2019-02-19 18:11:33.488359,2019-02-19 18:11:34.313306
2019-02-19 18:11:33.712826,2019-02-19 18:11:33.478387,2019-02-19 18:11:34.313952
2019-02-19 18:11:33.743813,2019-02-19 18:11:33.513955,2019-02-19 18:11:34.314436
2019-02-19 18:11:33.722199,2019-02-19 18:11:33.491005,2019-02-19 18:11:34.314943
2019-02-19 18:11:33.729259,2019-02-19 18:11:33.482466,2019-02-19 18:11:34.315440
2019-02-19 18:11:33.745262,2019-02-19 18:11:33.515638,2019-02-19 18:11:34.315934
2019-02-19 18:11:33.725563,2019-02-19 18:11:33.491499,2019-02-19 18:11:34.316447
2019-02-19 18:11:33.749418,2019-02-19 18:11:33.519401,2019-02-19 18:11:34.316926
2019-02-19 18:11:33.746626,2019-02-19 18:11:33.511687,2019-02-19 18:11:34.317453
2019-02-19 18:11:33.741434,2019-02-19 18:11:33.507444,2019-02-19 18:11:34.317937
2019-02-19 18:11:33.717921,2019-02-19 18:11:33.488799,2019-02-19 18:11:34.318433
2019-02-19 18:11:33.742887,2019-02-19 18:11:33.508710,2019-02-19 18:11:34.318923
2019-02-19 18:11:33.735475,2019-02-19 18:11:33.504301,2019-02-19 18:11:34.319415
