Vic_date,Agre_date,dateStore
2019-02-19 18:45:36.733458,2019-02-19 18:45:36.503227,2019-02-19 18:45:37.351200
2019-02-19 18:45:36.706950,2019-02-19 18:45:36.475188,2019-02-19 18:45:37.351709
2019-02-19 18:45:36.744614,2019-02-19 18:45:36.513955,2019-02-19 18:45:37.352228
2019-02-19 18:45:36.727425,2019-02-19 18:45:36.487658,2019-02-19 18:45:37.352736
2019-02-19 18:45:36.708363,2019-02-19 18:45:36.477963,2019-02-19 18:45:37.353255
2019-02-19 18:45:36.720625,2019-02-19 18:45:36.489297,2019-02-19 18:45:37.353768
2019-02-19 18:45:36.706030,2019-02-19 18:45:36.475713,2019-02-19 18:45:37.354242
2019-02-19 18:45:36.762289,2019-02-19 18:45:36.533285,2019-02-19 18:45:37.354755
2019-02-19 18:45:36.719569,2019-02-19 18:45:36.485307,2019-02-19 18:45:37.355268
2019-02-19 18:45:36.720080,2019-02-19 18:45:36.490201,2019-02-19 18:45:37.355764
2019-02-19 18:45:36.705001,2019-02-19 18:45:36.476258,2019-02-19 18:45:37.356251
2019-02-19 18:45:36.746943,2019-02-19 18:45:36.518124,2019-02-19 18:45:37.356736
2019-02-19 18:45:36.730200,2019-02-19 18:45:36.501819,2019-02-19 18:45:37.357245
2019-02-19 18:45:36.716852,2019-02-19 18:45:36.481602,2019-02-19 18:45:37.357730
2019-02-19 18:45:36.771162,2019-02-19 18:45:36.532753,2019-02-19 18:45:37.358227
2019-02-19 18:45:36.731088,2019-02-19 18:45:36.501316,2019-02-19 18:45:37.358726
2019-02-19 18:45:36.736158,2019-02-19 18:45:36.505839,2019-02-19 18:45:37.444343
2019-02-19 18:45:36.724365,2019-02-19 18:45:36.494269,2019-02-19 18:45:37.445182
2019-02-19 18:45:36.788191,2019-02-19 18:45:36.542165,2019-02-19 18:45:37.445671
2019-02-19 18:45:36.759955,2019-02-19 18:45:36.525642,2019-02-19 18:45:37.446154
2019-02-19 18:45:36.702489,2019-02-19 18:45:36.473820,2019-02-19 18:45:37.446656
2019-02-19 18:45:36.725751,2019-02-19 18:45:36.495280,2019-02-19 18:45:37.447144
2019-02-19 18:45:36.786468,2019-02-19 18:45:36.542584,2019-02-19 18:45:37.447638
2019-02-19 18:45:36.784958,2019-02-19 18:45:36.540402,2019-02-19 18:45:37.560662
2019-02-19 18:45:36.731601,2019-02-19 18:45:36.497784,2019-02-19 18:45:37.561621
2019-02-19 18:45:36.748716,2019-02-19 18:45:36.515314,2019-02-19 18:45:37.562142
2019-02-19 18:45:36.722907,2019-02-19 18:45:36.492718,2019-02-19 18:45:37.562620
2019-02-19 18:45:36.746069,2019-02-19 18:45:36.512348,2019-02-19 18:45:37.563097
2019-02-19 18:45:36.743667,2019-02-19 18:45:36.511514,2019-02-19 18:45:37.563576
2019-02-19 18:45:36.728739,2019-02-19 18:45:36.498365,2019-02-19 18:45:37.564050
2019-02-19 18:45:36.764533,2019-02-19 18:45:36.533716,2019-02-19 18:45:37.564558
2019-02-19 18:45:36.742083,2019-02-19 18:45:36.511093,2019-02-19 18:45:37.565079
2019-02-19 18:45:36.753823,2019-02-19 18:45:36.523869,2019-02-19 18:45:37.565624
2019-02-19 18:45:36.722463,2019-02-19 18:45:36.492257,2019-02-19 18:45:37.566144
2019-02-19 18:45:36.740515,2019-02-19 18:45:36.506286,2019-02-19 18:45:37.566663
2019-02-19 18:45:36.744073,2019-02-19 18:45:36.511936,2019-02-19 18:45:37.567150
2019-02-19 18:45:36.757253,2019-02-19 18:45:36.526089,2019-02-19 18:45:37.567614
2019-02-19 18:45:36.718673,2019-02-19 18:45:36.488147,2019-02-19 18:45:37.568084
2019-02-19 18:45:36.728267,2019-02-19 18:45:36.491817,2019-02-19 18:45:37.568528
2019-02-19 18:45:36.737274,2019-02-19 18:45:36.507196,2019-02-19 18:45:37.569073
2019-02-19 18:45:36.764967,2019-02-19 18:45:36.530920,2019-02-19 18:45:37.569572
2019-02-19 18:45:36.712737,2019-02-19 18:45:36.479421,2019-02-19 18:45:37.570096
2019-02-19 18:45:36.726601,2019-02-19 18:45:36.489752,2019-02-19 18:45:37.570592
2019-02-19 18:45:36.706484,2019-02-19 18:45:36.472877,2019-02-19 18:45:37.571077
2019-02-19 18:45:36.751941,2019-02-19 18:45:36.523395,2019-02-19 18:45:37.571566
2019-02-19 18:45:36.708784,2019-02-19 18:45:36.479935,2019-02-19 18:45:37.572224
2019-02-19 18:45:36.759527,2019-02-19 18:45:36.530012,2019-02-19 18:45:37.572806
2019-02-19 18:45:36.721547,2019-02-19 18:45:36.488697,2019-02-19 18:45:37.573340
2019-02-19 18:45:36.729724,2019-02-19 18:45:36.496310,2019-02-19 18:45:37.573853
2019-02-19 18:45:36.732039,2019-02-19 18:45:36.499961,2019-02-19 18:45:37.574324
2019-02-19 18:45:36.739598,2019-02-19 18:45:36.508589,2019-02-19 18:45:37.574797
2019-02-19 18:45:36.738200,2019-02-19 18:45:36.504239,2019-02-19 18:45:37.575286
2019-02-19 18:45:36.737740,2019-02-19 18:45:36.507641,2019-02-19 18:45:37.575763
2019-02-19 18:45:36.766344,2019-02-19 18:45:36.532317,2019-02-19 18:45:37.576276
2019-02-19 18:45:36.767269,2019-02-19 18:45:36.536341,2019-02-19 18:45:37.576761
2019-02-19 18:45:36.763594,2019-02-19 18:45:36.531334,2019-02-19 18:45:37.677082
2019-02-19 18:45:36.717334,2019-02-19 18:45:36.486252,2019-02-19 18:45:37.677915
2019-02-19 18:45:36.721134,2019-02-19 18:45:36.487187,2019-02-19 18:45:37.678396
2019-02-19 18:45:36.755134,2019-02-19 18:45:36.525219,2019-02-19 18:45:37.678881
2019-02-19 18:45:36.765896,2019-02-19 18:45:36.535460,2019-02-19 18:45:37.679358
2019-02-19 18:45:36.732928,2019-02-19 18:45:36.502764,2019-02-19 18:45:37.679865
2019-02-19 18:45:36.723913,2019-02-19 18:45:36.493821,2019-02-19 18:45:37.680358
2019-02-19 18:45:36.758147,2019-02-19 18:45:36.529042,2019-02-19 18:45:37.700350
2019-02-19 18:45:36.740969,2019-02-19 18:45:36.509777,2019-02-19 18:45:37.700870
2019-02-19 18:45:36.725309,2019-02-19 18:45:36.494812,2019-02-19 18:45:37.701399
2019-02-19 18:45:36.757735,2019-02-19 18:45:36.528395,2019-02-19 18:45:37.701903
2019-02-19 18:45:36.741256,2019-02-19 18:45:36.510226,2019-02-19 18:45:37.702379
2019-02-19 18:45:36.745109,2019-02-19 18:45:36.516599,2019-02-19 18:45:37.702940
2019-02-19 18:45:36.784507,2019-02-19 18:45:36.539104,2019-02-19 18:45:37.703419
2019-02-19 18:45:36.770315,2019-02-19 18:45:36.504762,2019-02-19 18:45:37.793270
2019-02-19 18:45:36.761846,2019-02-19 18:45:36.500950,2019-02-19 18:45:37.794129
2019-02-19 18:45:36.746515,2019-02-19 18:45:36.515738,2019-02-19 18:45:37.872976
2019-02-19 18:45:36.754696,2019-02-19 18:45:36.521271,2019-02-19 18:45:37.873936
2019-02-19 18:45:36.735718,2019-02-19 18:45:36.502265,2019-02-19 18:45:37.874421
2019-02-19 18:45:36.718258,2019-02-19 18:45:36.485742,2019-02-19 18:45:37.874910
2019-02-19 18:45:36.751013,2019-02-19 18:45:36.520690,2019-02-19 18:45:37.875391
2019-02-19 18:45:36.783963,2019-02-19 18:45:36.543008,2019-02-19 18:45:37.875876
2019-02-19 18:45:36.745606,2019-02-19 18:45:36.517259,2019-02-19 18:45:37.876362
2019-02-19 18:45:36.769906,2019-02-19 18:45:36.534564,2019-02-19 18:45:37.876973
2019-02-19 18:45:36.733874,2019-02-19 18:45:36.505285,2019-02-19 18:45:37.877558
2019-02-19 18:45:36.768584,2019-02-19 18:45:36.538646,2019-02-19 18:45:37.878089
2019-02-19 18:45:36.789440,2019-02-19 18:45:36.544311,2019-02-19 18:45:37.878630
2019-02-19 18:45:36.719157,2019-02-19 18:45:36.484681,2019-02-19 18:45:37.879117
2019-02-19 18:45:36.760861,2019-02-19 18:45:36.529584,2019-02-19 18:45:37.879649
2019-02-19 18:45:36.787323,2019-02-19 18:45:36.540822,2019-02-19 18:45:37.880134
2019-02-19 18:45:36.752837,2019-02-19 18:45:36.518999,2019-02-19 18:45:37.880637
2019-02-19 18:45:36.741674,2019-02-19 18:45:36.512785,2019-02-19 18:45:37.910596
2019-02-19 18:45:36.752383,2019-02-19 18:45:36.521694,2019-02-19 18:45:37.911240
2019-02-19 18:45:36.772038,2019-02-19 18:45:36.522543,2019-02-19 18:45:37.911740
2019-02-19 18:45:36.759056,2019-02-19 18:45:36.528785,2019-02-19 18:45:37.912272
2019-02-19 18:45:36.760423,2019-02-19 18:45:36.527983,2019-02-19 18:45:37.912763
2019-02-19 18:45:36.751470,2019-02-19 18:45:36.518552,2019-02-19 18:45:37.913376
2019-02-19 18:45:36.770731,2019-02-19 18:45:36.534136,2019-02-19 18:45:37.913904
2019-02-19 18:45:36.732473,2019-02-19 18:45:36.503801,2019-02-19 18:45:37.914404
2019-02-19 18:45:36.749194,2019-02-19 18:45:36.513361,2019-02-19 18:45:38.024698
2019-02-19 18:45:36.730655,2019-02-19 18:45:36.500440,2019-02-19 18:45:38.025547
2019-02-19 18:45:36.750576,2019-02-19 18:45:36.520268,2019-02-19 18:45:38.026026
2019-02-19 18:45:36.768175,2019-02-19 18:45:36.538214,2019-02-19 18:45:38.026497
2019-02-19 18:45:36.747889,2019-02-19 18:45:36.517690,2019-02-19 18:45:38.027013
2019-02-19 18:45:36.756607,2019-02-19 18:45:36.522969,2019-02-19 18:45:38.027485
2019-02-19 18:45:36.788595,2019-02-19 18:45:36.539969,2019-02-19 18:45:38.027957
2019-02-19 18:45:36.765350,2019-02-19 18:45:36.536778,2019-02-19 18:45:38.028432
2019-02-19 18:45:36.787756,2019-02-19 18:45:36.541302,2019-02-19 18:45:38.028910
2019-02-19 18:45:36.785523,2019-02-19 18:45:36.541732,2019-02-19 18:45:38.029408
2019-02-19 18:45:36.740050,2019-02-19 18:45:36.510652,2019-02-19 18:45:38.029876
2019-02-19 18:45:36.771602,2019-02-19 18:45:36.526893,2019-02-19 18:45:38.030355
2019-02-19 18:45:36.753395,2019-02-19 18:45:36.524294,2019-02-19 18:45:38.030857
2019-02-19 18:45:36.767720,2019-02-19 18:45:36.531907,2019-02-19 18:45:38.031324
2019-02-19 18:45:36.786898,2019-02-19 18:45:36.543869,2019-02-19 18:45:38.031791
2019-02-19 18:45:36.769493,2019-02-19 18:45:36.537770,2019-02-19 18:45:38.032264
2019-02-19 18:45:36.724797,2019-02-19 18:45:36.495782,2019-02-19 18:45:38.032739
2019-02-19 18:45:36.756134,2019-02-19 18:45:36.524716,2019-02-19 18:45:38.033228
2019-02-19 18:45:36.750153,2019-02-19 18:45:36.516170,2019-02-19 18:45:38.143145
2019-02-19 18:45:36.758608,2019-02-19 18:45:36.527294,2019-02-19 18:45:38.144027
2019-02-19 18:45:36.754275,2019-02-19 18:45:36.522123,2019-02-19 18:45:38.144512
2019-02-19 18:45:36.761409,2019-02-19 18:45:36.530463,2019-02-19 18:45:38.145005
2019-02-19 18:45:36.764073,2019-02-19 18:45:36.535005,2019-02-19 18:45:38.208394
2019-02-19 18:45:36.766797,2019-02-19 18:45:36.535887,2019-02-19 18:45:38.209290
2019-02-19 18:45:36.729277,2019-02-19 18:45:36.498866,2019-02-19 18:45:38.209783
2019-02-19 18:45:36.789001,2019-02-19 18:45:36.539547,2019-02-19 18:45:38.210270
2019-02-19 18:45:36.786040,2019-02-19 18:45:36.544739,2019-02-19 18:45:38.210756
2019-02-19 18:45:36.763181,2019-02-19 18:45:36.526496,2019-02-19 18:45:38.211258
2019-02-19 18:45:36.783470,2019-02-19 18:45:36.543446,2019-02-19 18:45:38.211740
2019-02-19 18:45:36.762746,2019-02-19 18:45:36.527590,2019-02-19 18:45:38.259905
2019-02-19 18:45:36.738679,2019-02-19 18:45:36.508136,2019-02-19 18:45:38.260762
2019-02-19 18:45:36.768989,2019-02-19 18:45:36.537307,2019-02-19 18:45:38.377191
2019-02-19 18:46:36.754200,2019-02-19 18:46:36.521944,2019-02-19 18:46:37.188032
2019-02-19 18:46:36.751766,2019-02-19 18:46:36.521324,2019-02-19 18:46:37.188543
2019-02-19 18:46:36.754713,2019-02-19 18:46:36.524547,2019-02-19 18:46:37.340435
2019-02-19 18:46:36.794899,2019-02-19 18:46:36.560322,2019-02-19 18:46:37.341333
2019-02-19 18:46:36.758491,2019-02-19 18:46:36.525759,2019-02-19 18:46:37.341819
2019-02-19 18:46:36.761279,2019-02-19 18:46:36.527969,2019-02-19 18:46:37.342335
2019-02-19 18:46:36.799114,2019-02-19 18:46:36.567198,2019-02-19 18:46:37.342835
2019-02-19 18:46:36.807250,2019-02-19 18:46:36.578589,2019-02-19 18:46:37.343423
2019-02-19 18:46:36.771451,2019-02-19 18:46:36.539779,2019-02-19 18:46:37.343911
2019-02-19 18:46:36.796194,2019-02-19 18:46:36.556295,2019-02-19 18:46:37.355082
2019-02-19 18:46:36.768155,2019-02-19 18:46:36.539342,2019-02-19 18:46:37.471430
2019-02-19 18:46:36.762235,2019-02-19 18:46:36.531709,2019-02-19 18:46:37.490917
2019-02-19 18:46:36.759890,2019-02-19 18:46:36.530248,2019-02-19 18:46:37.491668
2019-02-19 18:46:36.767186,2019-02-19 18:46:36.534541,2019-02-19 18:46:37.492155
2019-02-19 18:46:36.760821,2019-02-19 18:46:36.529162,2019-02-19 18:46:37.492637
2019-02-19 18:46:36.757980,2019-02-19 18:46:36.523592,2019-02-19 18:46:37.493144
2019-02-19 18:46:36.755433,2019-02-19 18:46:36.523132,2019-02-19 18:46:37.493632
2019-02-19 18:46:36.821615,2019-02-19 18:46:36.591919,2019-02-19 18:46:37.494098
2019-02-19 18:46:36.798178,2019-02-19 18:46:36.568099,2019-02-19 18:46:37.494572
2019-02-19 18:46:36.756321,2019-02-19 18:46:36.527414,2019-02-19 18:46:37.495045
2019-02-19 18:46:36.822064,2019-02-19 18:46:36.593776,2019-02-19 18:46:37.495540
2019-02-19 18:46:36.765841,2019-02-19 18:46:36.535674,2019-02-19 18:46:37.496012
2019-02-19 18:46:36.808115,2019-02-19 18:46:36.577720,2019-02-19 18:46:37.496479
2019-02-19 18:46:36.761782,2019-02-19 18:46:36.526263,2019-02-19 18:46:37.496954
2019-02-19 18:46:36.758953,2019-02-19 18:46:36.529762,2019-02-19 18:46:37.497431
2019-02-19 18:46:36.793749,2019-02-19 18:46:36.554760,2019-02-19 18:46:37.497908
2019-02-19 18:46:36.765417,2019-02-19 18:46:36.537309,2019-02-19 18:46:37.498390
2019-02-19 18:46:36.827004,2019-02-19 18:46:36.591496,2019-02-19 18:46:37.498870
2019-02-19 18:46:36.766265,2019-02-19 18:46:36.536516,2019-02-19 18:46:37.499337
2019-02-19 18:46:36.788439,2019-02-19 18:46:36.546013,2019-02-19 18:46:37.499805
2019-02-19 18:46:36.772326,2019-02-19 18:46:36.541634,2019-02-19 18:46:37.500279
2019-02-19 18:46:36.796595,2019-02-19 18:46:36.562570,2019-02-19 18:46:37.500746
2019-02-19 18:46:36.764886,2019-02-19 18:46:36.531273,2019-02-19 18:46:37.501262
2019-02-19 18:46:36.763135,2019-02-19 18:46:36.530719,2019-02-19 18:46:37.501744
2019-02-19 18:46:36.823311,2019-02-19 18:46:36.592832,2019-02-19 18:46:37.502213
2019-02-19 18:46:36.799997,2019-02-19 18:46:36.571051,2019-02-19 18:46:37.502682
2019-02-19 18:46:36.793310,2019-02-19 18:46:36.558585,2019-02-19 18:46:37.503161
2019-02-19 18:46:36.770970,2019-02-19 18:46:36.537827,2019-02-19 18:46:37.503629
2019-02-19 18:46:36.829288,2019-02-19 18:46:36.558147,2019-02-19 18:46:37.504101
2019-02-19 18:46:36.766730,2019-02-19 18:46:36.536009,2019-02-19 18:46:37.504573
2019-02-19 18:46:36.817494,2019-02-19 18:46:36.582900,2019-02-19 18:46:37.505068
2019-02-19 18:46:36.789612,2019-02-19 18:46:36.546510,2019-02-19 18:46:37.505547
2019-02-19 18:46:36.787911,2019-02-19 18:46:36.549166,2019-02-19 18:46:37.581777
2019-02-19 18:46:36.763960,2019-02-19 18:46:36.534061,2019-02-19 18:46:37.582653
2019-02-19 18:46:36.802504,2019-02-19 18:46:36.572343,2019-02-19 18:46:37.583146
2019-02-19 18:46:36.752507,2019-02-19 18:46:36.524069,2019-02-19 18:46:37.583642
2019-02-19 18:46:36.759404,2019-02-19 18:46:36.528505,2019-02-19 18:46:37.584124
2019-02-19 18:46:36.755899,2019-02-19 18:46:36.526855,2019-02-19 18:46:37.584594
2019-02-19 18:46:36.812579,2019-02-19 18:46:36.582461,2019-02-19 18:46:37.585111
2019-02-19 18:46:36.828712,2019-02-19 18:46:36.588936,2019-02-19 18:46:37.585586
2019-02-19 18:46:36.820390,2019-02-19 18:46:36.587535,2019-02-19 18:46:37.587360
2019-02-19 18:46:36.835839,2019-02-19 18:46:36.554260,2019-02-19 18:46:37.587857
2019-02-19 18:46:36.800419,2019-02-19 18:46:36.568537,2019-02-19 18:46:37.588323
2019-02-19 18:46:36.813003,2019-02-19 18:46:36.580991,2019-02-19 18:46:37.588790
2019-02-19 18:46:36.792269,2019-02-19 18:46:36.552730,2019-02-19 18:46:37.589283
2019-02-19 18:46:36.768995,2019-02-19 18:46:36.535034,2019-02-19 18:46:37.589763
2019-02-19 18:46:36.803931,2019-02-19 18:46:36.572786,2019-02-19 18:46:37.676477
2019-02-19 18:46:36.833264,2019-02-19 18:46:36.565398,2019-02-19 18:46:37.677342
2019-02-19 18:46:36.768572,2019-02-19 18:46:36.540310,2019-02-19 18:46:37.677837
2019-02-19 18:46:36.805900,2019-02-19 18:46:36.575593,2019-02-19 18:46:37.678319
2019-02-19 18:46:36.818499,2019-02-19 18:46:36.583896,2019-02-19 18:46:37.678823
2019-02-19 18:46:36.839285,2019-02-19 18:46:36.566742,2019-02-19 18:46:37.679308
2019-02-19 18:46:36.762660,2019-02-19 18:46:36.532736,2019-02-19 18:46:37.679784
2019-02-19 18:46:36.794260,2019-02-19 18:46:36.544261,2019-02-19 18:46:37.680297
2019-02-19 18:46:36.814580,2019-02-19 18:46:36.555244,2019-02-19 18:46:37.680792
2019-02-19 18:46:36.791323,2019-02-19 18:46:36.557703,2019-02-19 18:46:37.681291
2019-02-19 18:46:36.774736,2019-02-19 18:46:36.540765,2019-02-19 18:46:37.681774
2019-02-19 18:46:36.799532,2019-02-19 18:46:36.567649,2019-02-19 18:46:37.682258
2019-02-19 18:46:36.825758,2019-02-19 18:46:36.594765,2019-02-19 18:46:37.682732
2019-02-19 18:46:36.798626,2019-02-19 18:46:36.563869,2019-02-19 18:46:37.683218
2019-02-19 18:46:36.790172,2019-02-19 18:46:36.556736,2019-02-19 18:46:37.683685
2019-02-19 18:46:36.787307,2019-02-19 18:46:36.545464,2019-02-19 18:46:37.684156
2019-02-19 18:46:36.802994,2019-02-19 18:46:36.574274,2019-02-19 18:46:37.684651
2019-02-19 18:46:36.801507,2019-02-19 18:46:36.566313,2019-02-19 18:46:37.685144
2019-02-19 18:46:36.791773,2019-02-19 18:46:36.550733,2019-02-19 18:46:37.685657
2019-02-19 18:46:36.815507,2019-02-19 18:46:36.584768,2019-02-19 18:46:37.686129
2019-02-19 18:46:36.795509,2019-02-19 18:46:36.559037,2019-02-19 18:46:37.686596
2019-02-19 18:46:36.818925,2019-02-19 18:46:36.587103,2019-02-19 18:46:37.687078
2019-02-19 18:46:36.816891,2019-02-19 18:46:36.587986,2019-02-19 18:46:37.687631
2019-02-19 18:46:36.810745,2019-02-19 18:46:36.580086,2019-02-19 18:46:37.688126
2019-02-19 18:46:36.811261,2019-02-19 18:46:36.580544,2019-02-19 18:46:37.688681
2019-02-19 18:46:36.819888,2019-02-19 18:46:36.585756,2019-02-19 18:46:37.689214
2019-02-19 18:46:36.760313,2019-02-19 18:46:36.525268,2019-02-19 18:46:37.689713
2019-02-19 18:46:36.770394,2019-02-19 18:46:36.542644,2019-02-19 18:46:37.690200
2019-02-19 18:46:36.812107,2019-02-19 18:46:36.579447,2019-02-19 18:46:37.690683
2019-02-19 18:46:36.792711,2019-02-19 18:46:36.557246,2019-02-19 18:46:37.691169
2019-02-19 18:46:36.763547,2019-02-19 18:46:36.533474,2019-02-19 18:46:37.691630
2019-02-19 18:46:36.757468,2019-02-19 18:46:36.522641,2019-02-19 18:46:37.703512
2019-02-19 18:46:36.836252,2019-02-19 18:46:36.559463,2019-02-19 18:46:37.819947
2019-02-19 18:46:36.767712,2019-02-19 18:46:36.538850,2019-02-19 18:46:37.820774
2019-02-19 18:46:36.806802,2019-02-19 18:46:36.578154,2019-02-19 18:46:37.821284
2019-02-19 18:46:36.813710,2019-02-19 18:46:36.583453,2019-02-19 18:46:37.821761
2019-02-19 18:46:36.819405,2019-02-19 18:46:36.586659,2019-02-19 18:46:37.822233
2019-02-19 18:46:36.815964,2019-02-19 18:46:36.585298,2019-02-19 18:46:37.822738
2019-02-19 18:46:36.824701,2019-02-19 18:46:36.592387,2019-02-19 18:46:37.878288
2019-02-19 18:46:36.801976,2019-02-19 18:46:36.570194,2019-02-19 18:46:37.879158
2019-02-19 18:46:36.829739,2019-02-19 18:46:36.565868,2019-02-19 18:46:37.879670
2019-02-19 18:46:36.797292,2019-02-19 18:46:36.563442,2019-02-19 18:46:37.880146
2019-02-19 18:46:36.800842,2019-02-19 18:46:36.561706,2019-02-19 18:46:37.880618
2019-02-19 18:46:36.817991,2019-02-19 18:46:36.576894,2019-02-19 18:46:37.881128
2019-02-19 18:46:36.826581,2019-02-19 18:46:36.588414,2019-02-19 18:46:37.881616
2019-02-19 18:46:36.789005,2019-02-19 18:46:36.547001,2019-02-19 18:46:37.882088
2019-02-19 18:46:36.826175,2019-02-19 18:46:36.591052,2019-02-19 18:46:37.882568
2019-02-19 18:46:36.764443,2019-02-19 18:46:36.532202,2019-02-19 18:46:37.883044
2019-02-19 18:46:36.803484,2019-02-19 18:46:36.570623,2019-02-19 18:46:37.883516
2019-02-19 18:46:36.823786,2019-02-19 18:46:36.590174,2019-02-19 18:46:37.884050
2019-02-19 18:46:36.836676,2019-02-19 18:46:36.553286,2019-02-19 18:46:37.884537
2019-02-19 18:46:36.825303,2019-02-19 18:46:36.594203,2019-02-19 18:46:37.885003
2019-02-19 18:46:36.790738,2019-02-19 18:46:36.555782,2019-02-19 18:46:37.885520
2019-02-19 18:46:36.806375,2019-02-19 18:46:36.571913,2019-02-19 18:46:37.886039
2019-02-19 18:46:36.804795,2019-02-19 18:46:36.569722,2019-02-19 18:46:37.886554
2019-02-19 18:46:36.814135,2019-02-19 18:46:36.562136,2019-02-19 18:46:37.887037
2019-02-19 18:46:36.816475,2019-02-19 18:46:36.584327,2019-02-19 18:46:37.887527
2019-02-19 18:46:36.830161,2019-02-19 18:46:36.551218,2019-02-19 18:46:37.888002
2019-02-19 18:46:36.797756,2019-02-19 18:46:36.568969,2019-02-19 18:46:37.888528
2019-02-19 18:46:36.809712,2019-02-19 18:46:36.576459,2019-02-19 18:46:37.889005
2019-02-19 18:46:36.804377,2019-02-19 18:46:36.574722,2019-02-19 18:46:37.889510
2019-02-19 18:46:36.811688,2019-02-19 18:46:36.582006,2019-02-19 18:46:37.939093
2019-02-19 18:46:36.831000,2019-02-19 18:46:36.559894,2019-02-19 18:46:37.939957
2019-02-19 18:46:36.808985,2019-02-19 18:46:36.579019,2019-02-19 18:46:38.056398
2019-02-19 18:46:36.833690,2019-02-19 18:46:36.564774,2019-02-19 18:46:38.057274
2019-02-19 18:46:36.835393,2019-02-19 18:46:36.544760,2019-02-19 18:46:38.057791
2019-02-19 18:46:36.831430,2019-02-19 18:46:36.548526,2019-02-19 18:46:38.060566
2019-02-19 18:46:36.834125,2019-02-19 18:46:36.571486,2019-02-19 18:46:38.061084
2019-02-19 18:46:36.805433,2019-02-19 18:46:36.575150,2019-02-19 18:46:38.061573
2019-02-19 18:46:36.827845,2019-02-19 18:46:36.564331,2019-02-19 18:46:38.062067
2019-02-19 18:46:36.773535,2019-02-19 18:46:36.542184,2019-02-19 18:46:38.062584
2019-02-19 18:46:36.834564,2019-02-19 18:46:36.549705,2019-02-19 18:46:38.063067
2019-02-19 18:46:36.810172,2019-02-19 18:46:36.581576,2019-02-19 18:46:38.063553
2019-02-19 18:46:36.830578,2019-02-19 18:46:36.552239,2019-02-19 18:46:38.174288
2019-02-19 18:46:36.828290,2019-02-19 18:46:36.548029,2019-02-19 18:46:38.175255
2019-02-19 18:46:36.832710,2019-02-19 18:46:36.550239,2019-02-19 18:46:38.175748
2019-02-19 18:46:36.837148,2019-02-19 18:46:36.573392,2019-02-19 18:46:38.176228
2019-02-19 18:46:36.824225,2019-02-19 18:46:36.590631,2019-02-19 18:46:38.176704
2019-02-19 18:46:36.808540,2019-02-19 18:46:36.576026,2019-02-19 18:46:38.177209
2019-02-19 18:46:36.820868,2019-02-19 18:46:36.589717,2019-02-19 18:46:38.177689
2019-02-19 18:46:36.837970,2019-02-19 18:46:36.553817,2019-02-19 18:46:38.178215
2019-02-19 18:46:36.832297,2019-02-19 18:46:36.551745,2019-02-19 18:46:38.204091
2019-02-19 18:46:36.838345,2019-02-19 18:46:36.543733,2019-02-19 18:46:38.204932
2019-02-19 18:46:36.838713,2019-02-19 18:46:36.547485,2019-02-19 18:46:38.205436
