Vic_date,dateStore
2019-02-19 17:11:52.215817,2019-02-19 17:11:52.467919
2019-02-19 17:11:52.947313,2019-02-19 17:11:53.190858
2019-02-19 17:11:53.669753,2019-02-19 17:11:53.921241
2019-02-19 17:11:54.402146,2019-02-19 17:11:54.645248
2019-02-19 17:11:55.120524,2019-02-19 17:11:55.365715
2019-02-19 17:11:55.838953,2019-02-19 17:11:56.089754
2019-02-19 17:11:56.566282,2019-02-19 17:11:56.813120
2019-02-19 17:11:57.293875,2019-02-19 17:11:57.538627
2019-02-19 17:11:58.018646,2019-02-19 17:11:58.265354
2019-02-19 17:11:58.746343,2019-02-19 17:11:58.993718
2019-02-19 17:11:59.473623,2019-02-19 17:11:59.720088
2019-02-19 17:12:00.200921,2019-02-19 17:12:00.445281
2019-02-19 17:12:00.922349,2019-02-19 17:12:01.169907
2019-02-19 17:12:01.648641,2019-02-19 17:12:01.901906
2019-02-19 17:12:02.381092,2019-02-19 17:12:02.626685
2019-02-19 17:12:03.102142,2019-02-19 17:12:03.350673
2019-02-19 17:12:03.829609,2019-02-19 17:12:04.077367
2019-02-19 17:12:04.560514,2019-02-19 17:12:04.805989
2019-02-19 17:12:05.283217,2019-02-19 17:12:05.527525
2019-02-19 17:12:06.002545,2019-02-19 17:12:06.253269
2019-02-19 17:12:06.733792,2019-02-19 17:12:06.980912
2019-02-19 17:12:07.457812,2019-02-19 17:12:07.703636
2019-02-19 17:12:08.188497,2019-02-19 17:12:08.434938
2019-02-19 17:12:08.912813,2019-02-19 17:12:09.161121
2019-02-19 17:12:09.509067,2019-02-19 17:12:09.755491
2019-02-19 17:12:09.630619,2019-02-19 17:12:09.884175
2019-02-19 17:12:10.228975,2019-02-19 17:12:10.479185
2019-02-19 17:12:10.357056,2019-02-19 17:12:10.604368
2019-02-19 17:12:10.952934,2019-02-19 17:12:11.199727
2019-02-19 17:12:11.082310,2019-02-19 17:12:11.327378
2019-02-19 17:12:11.685230,2019-02-19 17:12:11.930907
2019-02-19 17:12:11.820577,2019-02-19 17:12:12.068761
2019-02-19 17:12:12.407073,2019-02-19 17:12:12.650499
2019-02-19 17:12:12.544762,2019-02-19 17:12:12.785255
2019-02-19 17:12:13.127854,2019-02-19 17:12:13.373550
2019-02-19 17:12:13.262356,2019-02-19 17:12:13.504966
2019-02-19 17:12:13.847312,2019-02-19 17:12:14.089181
2019-02-19 17:12:13.986675,2019-02-19 17:12:14.227120
2019-02-19 17:12:14.561251,2019-02-19 17:12:14.804487
2019-02-19 17:12:14.711330,2019-02-19 17:12:14.956033
2019-02-19 17:12:15.284811,2019-02-19 17:12:15.540287
2019-02-19 17:12:15.432298,2019-02-19 17:12:15.678774
2019-02-19 17:12:16.019608,2019-02-19 17:12:16.264703
2019-02-19 17:12:16.153298,2019-02-19 17:12:16.399061
2019-02-19 17:12:16.745762,2019-02-19 17:12:16.993168
2019-02-19 17:12:16.881393,2019-02-19 17:12:17.126616
2019-02-19 17:12:17.464677,2019-02-19 17:12:17.708782
2019-02-19 17:12:17.598611,2019-02-19 17:12:17.857218
2019-02-19 17:12:18.186663,2019-02-19 17:12:18.435481
2019-02-19 17:12:18.333405,2019-02-19 17:12:18.583124
2019-02-19 17:12:18.911227,2019-02-19 17:12:19.162723
2019-02-19 17:12:19.064668,2019-02-19 17:12:19.312293
2019-02-19 17:12:19.641346,2019-02-19 17:12:19.890086
2019-02-19 17:12:19.793886,2019-02-19 17:12:20.039999
2019-02-19 17:12:20.368404,2019-02-19 17:12:20.613006
2019-02-19 17:12:20.518012,2019-02-19 17:12:20.767031
2019-02-19 17:12:21.089741,2019-02-19 17:12:21.339996
2019-02-19 17:12:21.254638,2019-02-19 17:12:21.496115
2019-02-19 17:12:21.817386,2019-02-19 17:12:22.064877
2019-02-19 17:12:21.976335,2019-02-19 17:12:22.222300
2019-02-19 17:12:22.536052,2019-02-19 17:12:22.776128
2019-02-19 17:12:22.696857,2019-02-19 17:12:22.941094
2019-02-19 17:12:23.254222,2019-02-19 17:12:23.500379
2019-02-19 17:12:23.424280,2019-02-19 17:12:23.673101
2019-02-19 17:12:23.980329,2019-02-19 17:12:24.220528
2019-02-19 17:12:24.154825,2019-02-19 17:12:24.408518
2019-02-19 17:12:24.691634,2019-02-19 17:12:24.938310
2019-02-19 17:12:24.892361,2019-02-19 17:12:25.137131
2019-02-19 17:12:25.413646,2019-02-19 17:12:25.661914
2019-02-19 17:12:25.618496,2019-02-19 17:12:25.863431
2019-02-19 17:12:26.141364,2019-02-19 17:12:26.381725
2019-02-19 17:12:26.340022,2019-02-19 17:12:26.588256
2019-02-19 17:12:26.865167,2019-02-19 17:12:27.111476
2019-02-19 17:12:27.068151,2019-02-19 17:12:27.321672
2019-02-19 17:12:27.589276,2019-02-19 17:12:27.834268
2019-02-19 17:12:27.798370,2019-02-19 17:12:28.052538
2019-02-19 17:12:28.306395,2019-02-19 17:12:28.552007
2019-02-19 17:12:28.531520,2019-02-19 17:12:28.779860
2019-02-19 17:12:29.027463,2019-02-19 17:12:29.272973
2019-02-19 17:12:29.261035,2019-02-19 17:12:29.512658
2019-02-19 17:12:29.755916,2019-02-19 17:12:30.001640
2019-02-19 17:12:29.992345,2019-02-19 17:12:30.240862
2019-02-19 17:12:30.480695,2019-02-19 17:12:30.724481
2019-02-19 17:12:30.716773,2019-02-19 17:12:30.973279
2019-02-19 17:12:31.214157,2019-02-19 17:12:31.455901
2019-02-19 17:12:31.450028,2019-02-19 17:12:31.692553
2019-02-19 17:12:31.928317,2019-02-19 17:12:32.182968
2019-02-19 17:12:32.181322,2019-02-19 17:12:32.431255
2019-02-19 17:12:32.665258,2019-02-19 17:12:32.911532
2019-02-19 17:12:32.907452,2019-02-19 17:12:33.153578
2019-02-19 17:12:33.392067,2019-02-19 17:12:33.643085
2019-02-19 17:12:33.637847,2019-02-19 17:12:33.880518
2019-02-19 17:12:34.127192,2019-02-19 17:12:34.373851
2019-02-19 17:12:34.360969,2019-02-19 17:12:34.613263
2019-02-19 17:12:34.851635,2019-02-19 17:12:35.101318
2019-02-19 17:12:35.096732,2019-02-19 17:12:35.348914
2019-02-19 17:12:35.588270,2019-02-19 17:12:35.845733
2019-02-19 17:12:35.839685,2019-02-19 17:12:36.091832
2019-02-19 17:12:36.327678,2019-02-19 17:12:36.574765
2019-02-19 17:12:36.568194,2019-02-19 17:12:36.816393
2019-02-19 17:12:37.050808,2019-02-19 17:12:37.313292
2019-02-19 17:12:37.309587,2019-02-19 17:12:37.558927
2019-02-19 17:12:37.786941,2019-02-19 17:12:38.037631
2019-02-19 17:12:38.036003,2019-02-19 17:12:38.284880
2019-02-19 17:12:38.516661,2019-02-19 17:12:38.777109
2019-02-19 17:12:38.764331,2019-02-19 17:12:39.014548
2019-02-19 17:12:39.260716,2019-02-19 17:12:39.507884
2019-02-19 17:12:39.495879,2019-02-19 17:12:39.747625
2019-02-19 17:12:39.983795,2019-02-19 17:12:40.233404
2019-02-19 17:12:40.228966,2019-02-19 17:12:40.478741
2019-02-19 17:12:40.712052,2019-02-19 17:12:40.967915
2019-02-19 17:12:40.960066,2019-02-19 17:12:41.204991
2019-02-19 17:12:41.450500,2019-02-19 17:12:41.697579
2019-02-19 17:12:41.682430,2019-02-19 17:12:41.939420
2019-02-19 17:12:42.177944,2019-02-19 17:12:42.424199
2019-02-19 17:12:42.425362,2019-02-19 17:12:42.672014
2019-02-19 17:12:42.908256,2019-02-19 17:12:43.157079
2019-02-19 17:12:43.157910,2019-02-19 17:12:43.409753
2019-02-19 17:12:43.634302,2019-02-19 17:12:43.882896
2019-02-19 17:12:43.889644,2019-02-19 17:12:44.142746
2019-02-19 17:12:44.366219,2019-02-19 17:12:44.620034
2019-02-19 17:12:44.618403,2019-02-19 17:12:44.869279
2019-02-19 17:12:45.097886,2019-02-19 17:12:45.346328
2019-02-19 17:12:45.344612,2019-02-19 17:12:45.593044
2019-02-19 17:12:45.824379,2019-02-19 17:12:46.077956
2019-02-19 17:12:46.073083,2019-02-19 17:12:46.319221
2019-02-19 17:12:46.556793,2019-02-19 17:12:46.807694
2019-02-19 17:12:46.796004,2019-02-19 17:12:47.048592
2019-02-19 17:12:47.292148,2019-02-19 17:12:47.545209
2019-02-19 17:12:47.533740,2019-02-19 17:12:47.793333
2019-02-19 17:12:48.024802,2019-02-19 17:12:48.274088
2019-02-19 17:12:48.272440,2019-02-19 17:12:48.524454
2019-02-19 17:12:48.751961,2019-02-19 17:12:49.001718
2019-02-19 17:12:48.996227,2019-02-19 17:12:49.247292
2019-02-19 17:12:49.480523,2019-02-19 17:12:49.734681
2019-02-19 17:12:49.729242,2019-02-19 17:12:49.978298
2019-02-19 17:12:50.217762,2019-02-19 17:12:50.470237
2019-02-19 17:12:50.464711,2019-02-19 17:12:50.715341
2019-02-19 17:12:50.955496,2019-02-19 17:12:51.205746
2019-02-19 17:12:51.194629,2019-02-19 17:12:51.452595
2019-02-19 17:12:51.690815,2019-02-19 17:12:51.939849
2019-02-19 17:12:51.930847,2019-02-19 17:12:52.180906
2019-02-19 17:12:52.426424,2019-02-19 17:12:52.674687
2019-02-19 17:12:52.664202,2019-02-19 17:12:52.921838
2019-02-19 17:12:53.165398,2019-02-19 17:12:53.415444
2019-02-19 17:12:53.402740,2019-02-19 17:12:53.651464
2019-02-19 17:12:53.892929,2019-02-19 17:12:54.142052
2019-02-19 17:12:54.133114,2019-02-19 17:12:54.386916
2019-02-19 17:12:54.627944,2019-02-19 17:12:54.880622
2019-02-19 17:12:54.873833,2019-02-19 17:12:55.124796
2019-02-19 17:12:55.357383,2019-02-19 17:12:55.600726
2019-02-19 17:12:55.604705,2019-02-19 17:12:55.859174
2019-02-19 17:12:56.083935,2019-02-19 17:12:56.334625
2019-02-19 17:12:56.343868,2019-02-19 17:12:56.594528
2019-02-19 17:12:56.814503,2019-02-19 17:12:57.062976
2019-02-19 17:12:57.067600,2019-02-19 17:12:57.319602
2019-02-19 17:12:57.545484,2019-02-19 17:12:57.797344
2019-02-19 17:12:57.795673,2019-02-19 17:12:58.040922
2019-02-19 17:12:58.280642,2019-02-19 17:12:58.538563
2019-02-19 17:12:59.024022,2019-02-19 17:12:59.274145
2019-02-19 17:12:59.757568,2019-02-19 17:13:00.016248
2019-02-19 17:13:00.493861,2019-02-19 17:13:00.753578
2019-02-19 17:13:01.231644,2019-02-19 17:13:01.489316
2019-02-19 17:13:01.974879,2019-02-19 17:13:02.229765
2019-02-19 17:13:02.706101,2019-02-19 17:13:02.968290
2019-02-19 17:13:03.450335,2019-02-19 17:13:03.697407
2019-02-19 17:13:04.173676,2019-02-19 17:13:04.424212
2019-02-19 17:13:04.905195,2019-02-19 17:13:05.161115
2019-02-19 17:13:05.637587,2019-02-19 17:13:05.889843
2019-02-19 17:13:06.374972,2019-02-19 17:13:06.621699
2019-02-19 17:13:07.104943,2019-02-19 17:13:07.353568
2019-02-19 17:13:07.838826,2019-02-19 17:13:08.092108
2019-02-19 17:13:08.576243,2019-02-19 17:13:08.835094
2019-02-19 17:13:09.317804,2019-02-19 17:13:09.562641
2019-02-19 17:13:09.568715,2019-02-19 17:13:09.819663
2019-02-19 17:13:10.043310,2019-02-19 17:13:10.294520
2019-02-19 17:13:10.299792,2019-02-19 17:13:10.550332
2019-02-19 17:13:10.776434,2019-02-19 17:13:11.034903
2019-02-19 17:13:11.036011,2019-02-19 17:13:11.284688
2019-02-19 17:13:11.517972,2019-02-19 17:13:11.773843
2019-02-19 17:13:11.772155,2019-02-19 17:13:12.023760
2019-02-19 17:13:12.257127,2019-02-19 17:13:12.505382
2019-02-19 17:13:12.503681,2019-02-19 17:13:12.759200
2019-02-19 17:13:12.983405,2019-02-19 17:13:13.228295
2019-02-19 17:13:13.236877,2019-02-19 17:13:13.488369
2019-02-19 17:13:13.701768,2019-02-19 17:13:13.954479
2019-02-19 17:13:13.964581,2019-02-19 17:13:14.223734
2019-02-19 17:13:14.440322,2019-02-19 17:13:14.693673
2019-02-19 17:13:14.699725,2019-02-19 17:13:14.947019
2019-02-19 17:13:15.172811,2019-02-19 17:13:15.426782
2019-02-19 17:13:15.431594,2019-02-19 17:13:15.683630
2019-02-19 17:13:15.916736,2019-02-19 17:13:16.175243
2019-02-19 17:13:16.163801,2019-02-19 17:13:16.416736
2019-02-19 17:13:16.665058,2019-02-19 17:13:16.920317
2019-02-19 17:13:16.899744,2019-02-19 17:13:17.151669
2019-02-19 17:13:17.400845,2019-02-19 17:13:17.657407
2019-02-19 17:13:17.632368,2019-02-19 17:13:17.886516
2019-02-19 17:13:18.132347,2019-02-19 17:13:18.380420
2019-02-19 17:13:18.367023,2019-02-19 17:13:18.616849
2019-02-19 17:13:18.863320,2019-02-19 17:13:19.114628
2019-02-19 17:13:19.098737,2019-02-19 17:13:19.352108
2019-02-19 17:13:19.596162,2019-02-19 17:13:19.845778
2019-02-19 17:13:19.835691,2019-02-19 17:13:20.096255
2019-02-19 17:13:20.335790,2019-02-19 17:13:20.592571
2019-02-19 17:13:20.583134,2019-02-19 17:13:20.836322
2019-02-19 17:13:21.069308,2019-02-19 17:13:21.324608
2019-02-19 17:13:21.322918,2019-02-19 17:13:21.575786
2019-02-19 17:13:21.804092,2019-02-19 17:13:22.056746
2019-02-19 17:13:22.062474,2019-02-19 17:13:22.312157
2019-02-19 17:13:22.536675,2019-02-19 17:13:22.793551
2019-02-19 17:13:22.785888,2019-02-19 17:13:23.034458
2019-02-19 17:13:23.279584,2019-02-19 17:13:23.533086
2019-02-19 17:13:23.522088,2019-02-19 17:13:23.777968
2019-02-19 17:13:24.024263,2019-02-19 17:13:24.274009
2019-02-19 17:13:24.263707,2019-02-19 17:13:24.517394
2019-02-19 17:13:24.757323,2019-02-19 17:13:25.008528
2019-02-19 17:13:25.001194,2019-02-19 17:13:25.252791
2019-02-19 17:13:25.492746,2019-02-19 17:13:25.757148
2019-02-19 17:13:25.743343,2019-02-19 17:13:25.998695
2019-02-19 17:13:26.243611,2019-02-19 17:13:26.497834
2019-02-19 17:13:26.484047,2019-02-19 17:13:26.739962
2019-02-19 17:13:26.977152,2019-02-19 17:13:27.230840
2019-02-19 17:13:27.224415,2019-02-19 17:13:27.478178
2019-02-19 17:13:27.719970,2019-02-19 17:13:27.981429
2019-02-19 17:13:27.973001,2019-02-19 17:13:28.230246
2019-02-19 17:13:28.466579,2019-02-19 17:13:28.721274
2019-02-19 17:13:28.713152,2019-02-19 17:13:28.963338
2019-02-19 17:13:29.202007,2019-02-19 17:13:29.457983
2019-02-19 17:13:29.445451,2019-02-19 17:13:29.701328
2019-02-19 17:13:29.940189,2019-02-19 17:13:30.190268
2019-02-19 17:13:30.180471,2019-02-19 17:13:30.432018
2019-02-19 17:13:30.669739,2019-02-19 17:13:30.925888
2019-02-19 17:13:30.920162,2019-02-19 17:13:31.178182
2019-02-19 17:13:31.412981,2019-02-19 17:13:31.664541
2019-02-19 17:13:31.658918,2019-02-19 17:13:31.917701
2019-02-19 17:13:32.148900,2019-02-19 17:13:32.406461
2019-02-19 17:13:32.404768,2019-02-19 17:13:32.659310
2019-02-19 17:13:32.891283,2019-02-19 17:13:33.146277
2019-02-19 17:13:33.139686,2019-02-19 17:13:33.394910
2019-02-19 17:13:33.635471,2019-02-19 17:13:33.890830
2019-02-19 17:13:33.879504,2019-02-19 17:13:34.137290
2019-02-19 17:13:34.378459,2019-02-19 17:13:34.633328
2019-02-19 17:13:34.623614,2019-02-19 17:13:34.878711
2019-02-19 17:13:35.124128,2019-02-19 17:13:35.378638
2019-02-19 17:13:35.363652,2019-02-19 17:13:35.614917
2019-02-19 17:13:35.862168,2019-02-19 17:13:36.115608
2019-02-19 17:13:36.091691,2019-02-19 17:13:36.346444
2019-02-19 17:13:36.593349,2019-02-19 17:13:36.846048
2019-02-19 17:13:36.827699,2019-02-19 17:13:37.081819
2019-02-19 17:13:37.322104,2019-02-19 17:13:37.579752
2019-02-19 17:13:37.566473,2019-02-19 17:13:37.818424
2019-02-19 17:13:38.066543,2019-02-19 17:13:38.318030
2019-02-19 17:13:38.306286,2019-02-19 17:13:38.563085
2019-02-19 17:13:38.797046,2019-02-19 17:13:39.047694
2019-02-19 17:13:39.045986,2019-02-19 17:13:39.290059
2019-02-19 17:13:39.521469,2019-02-19 17:13:39.775473
2019-02-19 17:13:39.765465,2019-02-19 17:13:40.023031
2019-02-19 17:13:40.251950,2019-02-19 17:13:40.505767
2019-02-19 17:13:40.499025,2019-02-19 17:13:40.756773
2019-02-19 17:13:40.994844,2019-02-19 17:13:41.250258
2019-02-19 17:13:41.242506,2019-02-19 17:13:41.499421
2019-02-19 17:13:41.734746,2019-02-19 17:13:41.988293
2019-02-19 17:13:41.982257,2019-02-19 17:13:42.241369
2019-02-19 17:13:42.485499,2019-02-19 17:13:42.736081
2019-02-19 17:13:42.730586,2019-02-19 17:13:42.982338
2019-02-19 17:13:43.225257,2019-02-19 17:13:43.478572
2019-02-19 17:13:43.466123,2019-02-19 17:13:43.722339
2019-02-19 17:13:43.973699,2019-02-19 17:13:44.228157
2019-02-19 17:13:44.207911,2019-02-19 17:13:44.458669
2019-02-19 17:13:44.716385,2019-02-19 17:13:44.972751
2019-02-19 17:13:44.940972,2019-02-19 17:13:45.211997
2019-02-19 17:13:45.457901,2019-02-19 17:13:45.711818
2019-02-19 17:13:45.699984,2019-02-19 17:13:45.952661
2019-02-19 17:13:46.188947,2019-02-19 17:13:46.444035
2019-02-19 17:13:46.436875,2019-02-19 17:13:46.692597
2019-02-19 17:13:46.926428,2019-02-19 17:13:47.185513
2019-02-19 17:13:47.183865,2019-02-19 17:13:47.442735
2019-02-19 17:13:47.666960,2019-02-19 17:13:47.930184
2019-02-19 17:13:47.928549,2019-02-19 17:13:48.186413
2019-02-19 17:13:48.407606,2019-02-19 17:13:48.657598
2019-02-19 17:13:48.669681,2019-02-19 17:13:48.923698
2019-02-19 17:13:49.138698,2019-02-19 17:13:49.390185
2019-02-19 17:13:49.399691,2019-02-19 17:13:49.649731
2019-02-19 17:13:49.874643,2019-02-19 17:13:50.119673
2019-02-19 17:13:50.127774,2019-02-19 17:13:50.384142
2019-02-19 17:13:50.602015,2019-02-19 17:13:50.856479
2019-02-19 17:13:50.863075,2019-02-19 17:13:51.114016
2019-02-19 17:13:51.341233,2019-02-19 17:13:51.597431
2019-02-19 17:13:51.601318,2019-02-19 17:13:51.861732
2019-02-19 17:13:52.087356,2019-02-19 17:13:52.348064
2019-02-19 17:13:52.346409,2019-02-19 17:13:52.597052
2019-02-19 17:13:52.827321,2019-02-19 17:13:53.087445
2019-02-19 17:13:53.079647,2019-02-19 17:13:53.332654
2019-02-19 17:13:53.570958,2019-02-19 17:13:53.821881
2019-02-19 17:13:53.813177,2019-02-19 17:13:54.088602
2019-02-19 17:13:54.310468,2019-02-19 17:13:54.565727
2019-02-19 17:13:54.569768,2019-02-19 17:13:54.829102
2019-02-19 17:13:55.045807,2019-02-19 17:13:55.313691
2019-02-19 17:13:55.311992,2019-02-19 17:13:55.565570
2019-02-19 17:13:55.798647,2019-02-19 17:13:56.065358
2019-02-19 17:13:56.051393,2019-02-19 17:13:56.309299
2019-02-19 17:13:56.543550,2019-02-19 17:13:56.799020
2019-02-19 17:13:56.794267,2019-02-19 17:13:57.043996
2019-02-19 17:13:57.281712,2019-02-19 17:13:57.539520
2019-02-19 17:13:57.519971,2019-02-19 17:13:57.773349
2019-02-19 17:13:58.023663,2019-02-19 17:13:58.282149
2019-02-19 17:13:58.253999,2019-02-19 17:13:58.509336
2019-02-19 17:13:58.764183,2019-02-19 17:13:59.011661
2019-02-19 17:13:58.991663,2019-02-19 17:13:59.248742
2019-02-19 17:13:59.726812,2019-02-19 17:13:59.981705
2019-02-19 17:14:00.465527,2019-02-19 17:14:00.712847
2019-02-19 17:14:01.192966,2019-02-19 17:14:01.451020
2019-02-19 17:14:01.925728,2019-02-19 17:14:02.185468
2019-02-19 17:14:02.664773,2019-02-19 17:14:02.921859
2019-02-19 17:14:03.399463,2019-02-19 17:14:03.653793
2019-02-19 17:14:04.135599,2019-02-19 17:14:04.393201
2019-02-19 17:14:04.874124,2019-02-19 17:14:05.134589
2019-02-19 17:14:05.623584,2019-02-19 17:14:05.879330
2019-02-19 17:14:06.366268,2019-02-19 17:14:06.617746
2019-02-19 17:14:07.105380,2019-02-19 17:14:07.367606
2019-02-19 17:14:07.850482,2019-02-19 17:14:08.112654
2019-02-19 17:14:08.596377,2019-02-19 17:14:08.850241
2019-02-19 17:14:09.324972,2019-02-19 17:14:09.574039
2019-02-19 17:14:09.614544,2019-02-19 17:14:09.876076
2019-02-19 17:14:10.052006,2019-02-19 17:14:10.301142
2019-02-19 17:14:10.359476,2019-02-19 17:14:10.620222
2019-02-19 17:14:10.784493,2019-02-19 17:14:11.045089
2019-02-19 17:14:11.103331,2019-02-19 17:14:11.353122
2019-02-19 17:14:11.526314,2019-02-19 17:14:11.786230
2019-02-19 17:14:11.832633,2019-02-19 17:14:12.089962
2019-02-19 17:14:12.267450,2019-02-19 17:14:12.523246
2019-02-19 17:14:12.565872,2019-02-19 17:14:12.817131
2019-02-19 17:14:13.005290,2019-02-19 17:14:13.251403
2019-02-19 17:14:13.296260,2019-02-19 17:14:13.551819
2019-02-19 17:14:13.733790,2019-02-19 17:14:13.987331
2019-02-19 17:14:14.031271,2019-02-19 17:14:14.287783
2019-02-19 17:14:14.465293,2019-02-19 17:14:14.711780
2019-02-19 17:14:14.770246,2019-02-19 17:14:15.028556
2019-02-19 17:14:15.190951,2019-02-19 17:14:15.442863
2019-02-19 17:14:15.502570,2019-02-19 17:14:15.760797
2019-02-19 17:14:15.922271,2019-02-19 17:14:16.175218
2019-02-19 17:14:16.245876,2019-02-19 17:14:16.497948
2019-02-19 17:14:16.651662,2019-02-19 17:14:16.904555
2019-02-19 17:14:16.971458,2019-02-19 17:14:17.227269
2019-02-19 17:14:17.391822,2019-02-19 17:14:17.646544
2019-02-19 17:14:17.710095,2019-02-19 17:14:17.971539
2019-02-19 17:14:18.138195,2019-02-19 17:14:18.391805
2019-02-19 17:14:18.458084,2019-02-19 17:14:18.711772
2019-02-19 17:14:18.875187,2019-02-19 17:14:19.140567
2019-02-19 17:14:19.196201,2019-02-19 17:14:19.452265
2019-02-19 17:14:19.621321,2019-02-19 17:14:19.878215
2019-02-19 17:14:19.936306,2019-02-19 17:14:20.186026
2019-02-19 17:14:20.354772,2019-02-19 17:14:20.617716
2019-02-19 17:14:20.664629,2019-02-19 17:14:20.930182
2019-02-19 17:14:21.098951,2019-02-19 17:14:21.356578
2019-02-19 17:14:21.413265,2019-02-19 17:14:21.676605
2019-02-19 17:14:21.847252,2019-02-19 17:14:22.104348
2019-02-19 17:14:22.151513,2019-02-19 17:14:22.404588
2019-02-19 17:14:22.603042,2019-02-19 17:14:22.862302
2019-02-19 17:14:22.890238,2019-02-19 17:14:23.155354
2019-02-19 17:14:23.344479,2019-02-19 17:14:23.592834
2019-02-19 17:14:23.630051,2019-02-19 17:14:23.877127
2019-02-19 17:14:24.071206,2019-02-19 17:14:24.315868
2019-02-19 17:14:24.357387,2019-02-19 17:14:24.605541
2019-02-19 17:14:24.788268,2019-02-19 17:14:25.039920
2019-02-19 17:14:25.090896,2019-02-19 17:14:25.349579
2019-02-19 17:14:25.521302,2019-02-19 17:14:25.774757
2019-02-19 17:14:25.826863,2019-02-19 17:14:26.082239
2019-02-19 17:14:26.260356,2019-02-19 17:14:26.517046
2019-02-19 17:14:26.559215,2019-02-19 17:14:26.811028
2019-02-19 17:14:27.004435,2019-02-19 17:14:27.263860
2019-02-19 17:14:27.294042,2019-02-19 17:14:27.548480
2019-02-19 17:14:27.749847,2019-02-19 17:14:27.995307
2019-02-19 17:14:28.033161,2019-02-19 17:14:28.281410
2019-02-19 17:14:28.484778,2019-02-19 17:14:28.742677
2019-02-19 17:14:28.764385,2019-02-19 17:14:29.009896
2019-02-19 17:14:29.225487,2019-02-19 17:14:29.481726
