Vic_date,dateStore
2019-02-19 16:05:12.546339,2019-02-19 16:05:12.803369
2019-02-19 16:05:13.282619,2019-02-19 16:05:13.538187
2019-02-19 16:05:14.021507,2019-02-19 16:05:14.267584
2019-02-19 16:05:14.749651,2019-02-19 16:05:15.001692
2019-02-19 16:05:15.482614,2019-02-19 16:05:15.728617
2019-02-19 16:05:16.213168,2019-02-19 16:05:16.467812
2019-02-19 16:05:16.944682,2019-02-19 16:05:17.199140
2019-02-19 16:05:17.683328,2019-02-19 16:05:17.929701
2019-02-19 16:05:18.414568,2019-02-19 16:05:18.662706
2019-02-19 16:05:19.144161,2019-02-19 16:05:19.404977
2019-02-19 16:05:19.883407,2019-02-19 16:05:20.128147
2019-02-19 16:05:20.304441,2019-02-19 16:05:20.559476
2019-02-19 16:05:20.601496,2019-02-19 16:05:20.859199
2019-02-19 16:05:21.045244,2019-02-19 16:05:21.297916
2019-02-19 16:05:21.335784,2019-02-19 16:05:21.589440
2019-02-19 16:05:21.776866,2019-02-19 16:05:22.027406
2019-02-19 16:05:22.070917,2019-02-19 16:05:22.317608
2019-02-19 16:05:22.507628,2019-02-19 16:05:22.763890
2019-02-19 16:05:22.797321,2019-02-19 16:05:23.044204
2019-02-19 16:05:23.246823,2019-02-19 16:05:23.498332
2019-02-19 16:05:23.517476,2019-02-19 16:05:23.776885
2019-02-19 16:05:23.985269,2019-02-19 16:05:24.233356
2019-02-19 16:05:24.256006,2019-02-19 16:05:24.501808
2019-02-19 16:05:24.710080,2019-02-19 16:05:24.959818
2019-02-19 16:05:24.974894,2019-02-19 16:05:25.231279
2019-02-19 16:05:25.446577,2019-02-19 16:05:25.696741
2019-02-19 16:05:25.704260,2019-02-19 16:05:25.958090
2019-02-19 16:05:26.180918,2019-02-19 16:05:26.444030
2019-02-19 16:05:26.925721,2019-02-19 16:05:27.178537
2019-02-19 16:05:27.667586,2019-02-19 16:05:27.919517
2019-02-19 16:05:28.414954,2019-02-19 16:05:28.666015
2019-02-19 16:05:29.153738,2019-02-19 16:05:29.417578
2019-02-19 16:05:29.906960,2019-02-19 16:05:30.154775
2019-02-19 16:05:30.642433,2019-02-19 16:05:30.895022
2019-02-19 16:05:31.381078,2019-02-19 16:05:31.636240
2019-02-19 16:05:32.119715,2019-02-19 16:05:32.373346
2019-02-19 16:05:32.854905,2019-02-19 16:05:33.098219
2019-02-19 16:05:33.576709,2019-02-19 16:05:33.837478
2019-02-19 16:05:34.312134,2019-02-19 16:05:34.564822
2019-02-19 16:05:35.045943,2019-02-19 16:05:35.301541
2019-02-19 16:05:35.798936,2019-02-19 16:05:36.050621
2019-02-19 16:05:36.544276,2019-02-19 16:05:36.805808
2019-02-19 16:05:37.294489,2019-02-19 16:05:37.551416
2019-02-19 16:05:38.028583,2019-02-19 16:05:38.277965
2019-02-19 16:05:38.761330,2019-02-19 16:05:39.015146
2019-02-19 16:05:39.497584,2019-02-19 16:05:39.758203
2019-02-19 16:05:40.237908,2019-02-19 16:05:40.497904
2019-02-19 16:05:40.994262,2019-02-19 16:05:41.250592
2019-02-19 16:05:41.732232,2019-02-19 16:05:41.992134
2019-02-19 16:05:42.471137,2019-02-19 16:05:42.722873
2019-02-19 16:05:43.203079,2019-02-19 16:05:43.450198
2019-02-19 16:05:43.939192,2019-02-19 16:05:44.193422
2019-02-19 16:05:44.677324,2019-02-19 16:05:44.931052
2019-02-19 16:05:45.418511,2019-02-19 16:05:45.667373
2019-02-19 16:05:46.151348,2019-02-19 16:05:46.400742
2019-02-19 16:05:46.891481,2019-02-19 16:05:47.146944
2019-02-19 16:05:47.639083,2019-02-19 16:05:47.887925
2019-02-19 16:05:48.373464,2019-02-19 16:05:48.623362
2019-02-19 16:05:49.101573,2019-02-19 16:05:49.358790
2019-02-19 16:05:49.838476,2019-02-19 16:05:50.089776
2019-02-19 16:05:50.572504,2019-02-19 16:05:50.840867
2019-02-19 16:05:51.333599,2019-02-19 16:05:51.589421
2019-02-19 16:05:52.073189,2019-02-19 16:05:52.332369
2019-02-19 16:05:52.812774,2019-02-19 16:05:53.068604
2019-02-19 16:05:53.550619,2019-02-19 16:05:53.814684
2019-02-19 16:05:54.297971,2019-02-19 16:05:54.552871
2019-02-19 16:05:55.039711,2019-02-19 16:05:55.292746
2019-02-19 16:05:55.768763,2019-02-19 16:05:56.023787
2019-02-19 16:05:56.502980,2019-02-19 16:05:56.766212
2019-02-19 16:05:57.250556,2019-02-19 16:05:57.507949
2019-02-19 16:05:57.992631,2019-02-19 16:05:58.248594
2019-02-19 16:05:58.731106,2019-02-19 16:05:58.977989
2019-02-19 16:05:59.463013,2019-02-19 16:05:59.720533
2019-02-19 16:06:00.207445,2019-02-19 16:06:00.461685
2019-02-19 16:06:00.952597,2019-02-19 16:06:01.207877
2019-02-19 16:06:01.685487,2019-02-19 16:06:01.935605
2019-02-19 16:06:02.417448,2019-02-19 16:06:02.685087
2019-02-19 16:06:03.170119,2019-02-19 16:06:03.435973
2019-02-19 16:06:03.916462,2019-02-19 16:06:04.169522
2019-02-19 16:06:04.657531,2019-02-19 16:06:04.912461
2019-02-19 16:06:05.393394,2019-02-19 16:06:05.654647
2019-02-19 16:06:06.141512,2019-02-19 16:06:06.391916
2019-02-19 16:06:06.872331,2019-02-19 16:06:07.128281
2019-02-19 16:06:07.605542,2019-02-19 16:06:07.859086
2019-02-19 16:06:08.345332,2019-02-19 16:06:08.600092
2019-02-19 16:06:09.078455,2019-02-19 16:06:09.335021
2019-02-19 16:06:09.814295,2019-02-19 16:06:10.078517
2019-02-19 16:06:10.556376,2019-02-19 16:06:10.806669
2019-02-19 16:06:11.285396,2019-02-19 16:06:11.539562
2019-02-19 16:06:12.016676,2019-02-19 16:06:12.274593
2019-02-19 16:06:12.759431,2019-02-19 16:06:13.017634
2019-02-19 16:06:13.500578,2019-02-19 16:06:13.752640
2019-02-19 16:06:14.230589,2019-02-19 16:06:14.485161
2019-02-19 16:06:14.975134,2019-02-19 16:06:15.231575
2019-02-19 16:06:15.713889,2019-02-19 16:06:15.965558
2019-02-19 16:06:16.449159,2019-02-19 16:06:16.709677
2019-02-19 16:06:17.193748,2019-02-19 16:06:17.459918
2019-02-19 16:06:17.945407,2019-02-19 16:06:18.209493
2019-02-19 16:06:18.696902,2019-02-19 16:06:18.952166
2019-02-19 16:06:19.436313,2019-02-19 16:06:19.688545
2019-02-19 16:06:20.168068,2019-02-19 16:06:20.426223
2019-02-19 16:06:20.364856,2019-02-19 16:06:20.622081
2019-02-19 16:06:20.900462,2019-02-19 16:06:21.154027
2019-02-19 16:06:21.101869,2019-02-19 16:06:21.351367
2019-02-19 16:06:21.630458,2019-02-19 16:06:21.884164
2019-02-19 16:06:21.839541,2019-02-19 16:06:22.092589
2019-02-19 16:06:22.365235,2019-02-19 16:06:22.619893
2019-02-19 16:06:22.570318,2019-02-19 16:06:22.824004
2019-02-19 16:06:23.105194,2019-02-19 16:06:23.359212
2019-02-19 16:06:23.308220,2019-02-19 16:06:23.558347
2019-02-19 16:06:23.837184,2019-02-19 16:06:24.086703
2019-02-19 16:06:24.044367,2019-02-19 16:06:24.301568
2019-02-19 16:06:24.569941,2019-02-19 16:06:24.821369
2019-02-19 16:06:24.789824,2019-02-19 16:06:25.047157
2019-02-19 16:06:25.296172,2019-02-19 16:06:25.550666
2019-02-19 16:06:25.537609,2019-02-19 16:06:25.794416
2019-02-19 16:06:26.036780,2019-02-19 16:06:26.293872
2019-02-19 16:06:26.282615,2019-02-19 16:06:26.553840
2019-02-19 16:06:27.045930,2019-02-19 16:06:27.307205
2019-02-19 16:06:27.793929,2019-02-19 16:06:28.050952
2019-02-19 16:06:28.529112,2019-02-19 16:06:28.788471
2019-02-19 16:06:29.267630,2019-02-19 16:06:29.531172
2019-02-19 16:06:30.017206,2019-02-19 16:06:30.281377
2019-02-19 16:06:30.762705,2019-02-19 16:06:31.017460
2019-02-19 16:06:31.498162,2019-02-19 16:06:31.760030
2019-02-19 16:06:32.236326,2019-02-19 16:06:32.486298
2019-02-19 16:06:32.971730,2019-02-19 16:06:33.235124
2019-02-19 16:06:33.718315,2019-02-19 16:06:33.971730
2019-02-19 16:06:34.452867,2019-02-19 16:06:34.704315
2019-02-19 16:06:35.184184,2019-02-19 16:06:35.438772
2019-02-19 16:06:35.930056,2019-02-19 16:06:36.198972
2019-02-19 16:06:36.684812,2019-02-19 16:06:36.939507
2019-02-19 16:06:37.424598,2019-02-19 16:06:37.676867
2019-02-19 16:06:38.157946,2019-02-19 16:06:38.416830
2019-02-19 16:06:38.903966,2019-02-19 16:06:39.166310
2019-02-19 16:06:39.650293,2019-02-19 16:06:39.904523
2019-02-19 16:06:40.389771,2019-02-19 16:06:40.647338
2019-02-19 16:06:41.129889,2019-02-19 16:06:41.396646
2019-02-19 16:06:41.883789,2019-02-19 16:06:42.141322
2019-02-19 16:06:42.623648,2019-02-19 16:06:42.883379
2019-02-19 16:06:43.371934,2019-02-19 16:06:43.627574
2019-02-19 16:06:44.111967,2019-02-19 16:06:44.360913
2019-02-19 16:06:44.841543,2019-02-19 16:06:45.104344
2019-02-19 16:06:45.589986,2019-02-19 16:06:45.846804
2019-02-19 16:06:46.324541,2019-02-19 16:06:46.572181
2019-02-19 16:06:47.051135,2019-02-19 16:06:47.304244
2019-02-19 16:06:47.786511,2019-02-19 16:06:48.048661
2019-02-19 16:06:48.537351,2019-02-19 16:06:48.793910
2019-02-19 16:06:49.281797,2019-02-19 16:06:49.546986
2019-02-19 16:06:50.034275,2019-02-19 16:06:50.296623
2019-02-19 16:06:50.780322,2019-02-19 16:06:51.031431
2019-02-19 16:06:51.517263,2019-02-19 16:06:51.781931
2019-02-19 16:06:52.263765,2019-02-19 16:06:52.516406
2019-02-19 16:06:52.997755,2019-02-19 16:06:53.255217
2019-02-19 16:06:53.736047,2019-02-19 16:06:53.990835
2019-02-19 16:06:54.473316,2019-02-19 16:06:54.736539
2019-02-19 16:06:55.219293,2019-02-19 16:06:55.474644
2019-02-19 16:06:55.953254,2019-02-19 16:06:56.209779
2019-02-19 16:06:56.690538,2019-02-19 16:06:56.947796
2019-02-19 16:06:57.432557,2019-02-19 16:06:57.694041
2019-02-19 16:06:58.183016,2019-02-19 16:06:58.441068
2019-02-19 16:06:58.937283,2019-02-19 16:06:59.199214
2019-02-19 16:06:59.687759,2019-02-19 16:06:59.951393
2019-02-19 16:07:00.433136,2019-02-19 16:07:00.678830
2019-02-19 16:07:01.171253,2019-02-19 16:07:01.427770
2019-02-19 16:07:01.914351,2019-02-19 16:07:02.169813
2019-02-19 16:07:02.651649,2019-02-19 16:07:02.913730
2019-02-19 16:07:03.398152,2019-02-19 16:07:03.660609
2019-02-19 16:07:04.139380,2019-02-19 16:07:04.401255
2019-02-19 16:07:04.889210,2019-02-19 16:07:05.146453
2019-02-19 16:07:05.631776,2019-02-19 16:07:05.888921
2019-02-19 16:07:06.377746,2019-02-19 16:07:06.630893
2019-02-19 16:07:07.121138,2019-02-19 16:07:07.386515
2019-02-19 16:07:07.875860,2019-02-19 16:07:08.132620
2019-02-19 16:07:08.614271,2019-02-19 16:07:08.872608
2019-02-19 16:07:09.349156,2019-02-19 16:07:09.607336
2019-02-19 16:07:10.087411,2019-02-19 16:07:10.347923
2019-02-19 16:07:10.829331,2019-02-19 16:07:11.080646
2019-02-19 16:07:11.562088,2019-02-19 16:07:11.813796
2019-02-19 16:07:12.297319,2019-02-19 16:07:12.552614
2019-02-19 16:07:13.034859,2019-02-19 16:07:13.290144
2019-02-19 16:07:13.777208,2019-02-19 16:07:14.027886
2019-02-19 16:07:14.508301,2019-02-19 16:07:14.759969
2019-02-19 16:07:15.251208,2019-02-19 16:07:15.511550
2019-02-19 16:07:16.008804,2019-02-19 16:07:16.262822
2019-02-19 16:07:16.748975,2019-02-19 16:07:17.003350
2019-02-19 16:07:17.487017,2019-02-19 16:07:17.740530
2019-02-19 16:07:18.222380,2019-02-19 16:07:18.474957
2019-02-19 16:07:18.960857,2019-02-19 16:07:19.213139
2019-02-19 16:07:19.691558,2019-02-19 16:07:19.946677
2019-02-19 16:07:20.431504,2019-02-19 16:07:20.680068
2019-02-19 16:07:20.421721,2019-02-19 16:07:20.682087
2019-02-19 16:07:21.165405,2019-02-19 16:07:21.422505
2019-02-19 16:07:21.163724,2019-02-19 16:07:21.424463
2019-02-19 16:07:21.911764,2019-02-19 16:07:22.165305
2019-02-19 16:07:21.909929,2019-02-19 16:07:22.167319
2019-02-19 16:07:22.653073,2019-02-19 16:07:22.910537
2019-02-19 16:07:22.651396,2019-02-19 16:07:22.912876
2019-02-19 16:07:23.393253,2019-02-19 16:07:23.645925
2019-02-19 16:07:23.394899,2019-02-19 16:07:23.647057
2019-02-19 16:07:24.130812,2019-02-19 16:07:24.386331
2019-02-19 16:07:24.129133,2019-02-19 16:07:24.388316
2019-02-19 16:07:24.869690,2019-02-19 16:07:25.125936
2019-02-19 16:07:24.871380,2019-02-19 16:07:25.127049
2019-02-19 16:07:25.610384,2019-02-19 16:07:25.861340
2019-02-19 16:07:25.612317,2019-02-19 16:07:25.863795
2019-02-19 16:07:26.348618,2019-02-19 16:07:26.605795
2019-02-19 16:07:26.350272,2019-02-19 16:07:26.606886
2019-02-19 16:07:27.094891,2019-02-19 16:07:27.348264
2019-02-19 16:07:27.830780,2019-02-19 16:07:28.084682
2019-02-19 16:07:28.571544,2019-02-19 16:07:28.838604
2019-02-19 16:07:29.326021,2019-02-19 16:07:29.574922
2019-02-19 16:07:30.062541,2019-02-19 16:07:30.325414
2019-02-19 16:07:30.811734,2019-02-19 16:07:31.066083
2019-02-19 16:07:31.550984,2019-02-19 16:07:31.809305
2019-02-19 16:07:32.292802,2019-02-19 16:07:32.547917
2019-02-19 16:07:33.038255,2019-02-19 16:07:33.291847
2019-02-19 16:07:33.773543,2019-02-19 16:07:34.027451
2019-02-19 16:07:34.506651,2019-02-19 16:07:34.767486
2019-02-19 16:07:35.257608,2019-02-19 16:07:35.515020
2019-02-19 16:07:36.003164,2019-02-19 16:07:36.260981
2019-02-19 16:07:36.754348,2019-02-19 16:07:37.012112
2019-02-19 16:07:37.503715,2019-02-19 16:07:37.762408
2019-02-19 16:07:38.246161,2019-02-19 16:07:38.504825
2019-02-19 16:07:38.984653,2019-02-19 16:07:39.232391
2019-02-19 16:07:39.718777,2019-02-19 16:07:39.976051
2019-02-19 16:07:40.469171,2019-02-19 16:07:40.729114
2019-02-19 16:07:41.212789,2019-02-19 16:07:41.463620
2019-02-19 16:07:41.948718,2019-02-19 16:07:42.203519
2019-02-19 16:07:42.688510,2019-02-19 16:07:42.940276
2019-02-19 16:07:43.434160,2019-02-19 16:07:43.686340
2019-02-19 16:07:44.175006,2019-02-19 16:07:44.444032
2019-02-19 16:07:44.928191,2019-02-19 16:07:45.196032
2019-02-19 16:07:45.689384,2019-02-19 16:07:45.946731
2019-02-19 16:07:46.447849,2019-02-19 16:07:46.705690
2019-02-19 16:07:47.199838,2019-02-19 16:07:47.471770
2019-02-19 16:07:47.955668,2019-02-19 16:07:48.216615
2019-02-19 16:07:48.705525,2019-02-19 16:07:48.972556
2019-02-19 16:07:49.459212,2019-02-19 16:07:49.721588
2019-02-19 16:07:50.218460,2019-02-19 16:07:50.473597
2019-02-19 16:07:50.957461,2019-02-19 16:07:51.212652
2019-02-19 16:07:51.704763,2019-02-19 16:07:51.973963
2019-02-19 16:07:52.467682,2019-02-19 16:07:52.730806
2019-02-19 16:07:53.218042,2019-02-19 16:07:53.476103
2019-02-19 16:07:53.964763,2019-02-19 16:07:54.216087
2019-02-19 16:07:54.709076,2019-02-19 16:07:54.964537
2019-02-19 16:07:55.455556,2019-02-19 16:07:55.707588
2019-02-19 16:07:56.200429,2019-02-19 16:07:56.455593
2019-02-19 16:07:56.941113,2019-02-19 16:07:57.195582
2019-02-19 16:07:57.680091,2019-02-19 16:07:57.945878
2019-02-19 16:07:58.435523,2019-02-19 16:07:58.699196
2019-02-19 16:07:59.179078,2019-02-19 16:07:59.432924
2019-02-19 16:07:59.923171,2019-02-19 16:08:00.177768
2019-02-19 16:08:00.669590,2019-02-19 16:08:00.926348
2019-02-19 16:08:01.418809,2019-02-19 16:08:01.675448
2019-02-19 16:08:02.156030,2019-02-19 16:08:02.420327
2019-02-19 16:08:02.905310,2019-02-19 16:08:03.157223
2019-02-19 16:08:03.647776,2019-02-19 16:08:03.899808
2019-02-19 16:08:04.386029,2019-02-19 16:08:04.639819
2019-02-19 16:08:05.128179,2019-02-19 16:08:05.380037
2019-02-19 16:08:05.868513,2019-02-19 16:08:06.133211
2019-02-19 16:08:06.618429,2019-02-19 16:08:06.875720
2019-02-19 16:08:07.360760,2019-02-19 16:08:07.611508
2019-02-19 16:08:08.093944,2019-02-19 16:08:08.349035
2019-02-19 16:08:08.834497,2019-02-19 16:08:09.088204
2019-02-19 16:08:09.580165,2019-02-19 16:08:09.838226
2019-02-19 16:08:10.328532,2019-02-19 16:08:10.585748
2019-02-19 16:08:11.066329,2019-02-19 16:08:11.325064
2019-02-19 16:08:11.830560,2019-02-19 16:08:12.087546
2019-02-19 16:08:12.572821,2019-02-19 16:08:12.828347
2019-02-19 16:08:13.305415,2019-02-19 16:08:13.567566
2019-02-19 16:08:14.059609,2019-02-19 16:08:14.311650
2019-02-19 16:08:14.801858,2019-02-19 16:08:15.070682
2019-02-19 16:08:15.553051,2019-02-19 16:08:15.810803
2019-02-19 16:08:16.297639,2019-02-19 16:08:16.553342
2019-02-19 16:08:17.034013,2019-02-19 16:08:17.285239
2019-02-19 16:08:17.776876,2019-02-19 16:08:18.032226
2019-02-19 16:08:18.516465,2019-02-19 16:08:18.769139
2019-02-19 16:08:19.254255,2019-02-19 16:08:19.500645
2019-02-19 16:08:19.987538,2019-02-19 16:08:20.239139
2019-02-19 16:08:20.448211,2019-02-19 16:08:20.697576
2019-02-19 16:08:20.723554,2019-02-19 16:08:20.981260
2019-02-19 16:08:21.176919,2019-02-19 16:08:21.424523
2019-02-19 16:08:21.461391,2019-02-19 16:08:21.708645
2019-02-19 16:08:21.903066,2019-02-19 16:08:22.161957
2019-02-19 16:08:22.188735,2019-02-19 16:08:22.440717
2019-02-19 16:08:22.650840,2019-02-19 16:08:22.912622
2019-02-19 16:08:22.928219,2019-02-19 16:08:23.188912
2019-02-19 16:08:23.390212,2019-02-19 16:08:23.651823
2019-02-19 16:08:23.671941,2019-02-19 16:08:23.934981
2019-02-19 16:08:24.140660,2019-02-19 16:08:24.387567
2019-02-19 16:08:24.416173,2019-02-19 16:08:24.661171
2019-02-19 16:08:24.877385,2019-02-19 16:08:25.151594
2019-02-19 16:08:25.143414,2019-02-19 16:08:25.400509
2019-02-19 16:08:25.631606,2019-02-19 16:08:25.887930
2019-02-19 16:08:25.882673,2019-02-19 16:08:26.151142
2019-02-19 16:08:26.378419,2019-02-19 16:08:26.642224
2019-02-19 16:08:26.640455,2019-02-19 16:08:26.902189
2019-02-19 16:08:27.133762,2019-02-19 16:08:27.392717
2019-02-19 16:08:27.878510,2019-02-19 16:08:28.141461
2019-02-19 16:08:28.628009,2019-02-19 16:08:28.884567
2019-02-19 16:08:29.365529,2019-02-19 16:08:29.616678
2019-02-19 16:08:30.107167,2019-02-19 16:08:30.366935
2019-02-19 16:08:30.847847,2019-02-19 16:08:31.118294
2019-02-19 16:08:31.601618,2019-02-19 16:08:31.862597
2019-02-19 16:08:32.349649,2019-02-19 16:08:32.616141
2019-02-19 16:08:33.123577,2019-02-19 16:08:33.380496
2019-02-19 16:08:33.873239,2019-02-19 16:08:34.146394
2019-02-19 16:08:34.635333,2019-02-19 16:08:34.901876
2019-02-19 16:08:35.391255,2019-02-19 16:08:35.653355
2019-02-19 16:08:36.139001,2019-02-19 16:08:36.398357
2019-02-19 16:08:36.877854,2019-02-19 16:08:37.136826
2019-02-19 16:08:37.619118,2019-02-19 16:08:37.881926
2019-02-19 16:08:38.366651,2019-02-19 16:08:38.618811
2019-02-19 16:08:39.106376,2019-02-19 16:08:39.362771
2019-02-19 16:08:39.849864,2019-02-19 16:08:40.105573
2019-02-19 16:08:40.601123,2019-02-19 16:08:40.866997
2019-02-19 16:08:41.360882,2019-02-19 16:08:41.616072
2019-02-19 16:08:42.110662,2019-02-19 16:08:42.366432
2019-02-19 16:08:42.855917,2019-02-19 16:08:43.121137
2019-02-19 16:08:43.600746,2019-02-19 16:08:43.857793
2019-02-19 16:08:44.349128,2019-02-19 16:08:44.607386
2019-02-19 16:08:45.090589,2019-02-19 16:08:45.339807
2019-02-19 16:08:45.834160,2019-02-19 16:08:46.091351
2019-02-19 16:08:46.574671,2019-02-19 16:08:46.823051
2019-02-19 16:08:47.306512,2019-02-19 16:08:47.564959
2019-02-19 16:08:48.053088,2019-02-19 16:08:48.308739
2019-02-19 16:08:48.800411,2019-02-19 16:08:49.058811
2019-02-19 16:08:49.537080,2019-02-19 16:08:49.802629
2019-02-19 16:08:50.292656,2019-02-19 16:08:50.547005
2019-02-19 16:08:51.040828,2019-02-19 16:08:51.300186
2019-02-19 16:08:51.786734,2019-02-19 16:08:52.033511
2019-02-19 16:08:52.522164,2019-02-19 16:08:52.780275
2019-02-19 16:08:53.266044,2019-02-19 16:08:53.533368
2019-02-19 16:08:54.019678,2019-02-19 16:08:54.279969
2019-02-19 16:08:54.771760,2019-02-19 16:08:55.034954
2019-02-19 16:08:55.522683,2019-02-19 16:08:55.789172
2019-02-19 16:08:56.279777,2019-02-19 16:08:56.536308
2019-02-19 16:08:57.026737,2019-02-19 16:08:57.282049
2019-02-19 16:08:57.765799,2019-02-19 16:08:58.028227
2019-02-19 16:08:58.514763,2019-02-19 16:08:58.774543
2019-02-19 16:08:59.257826,2019-02-19 16:08:59.523348
2019-02-19 16:09:00.005104,2019-02-19 16:09:00.267190
2019-02-19 16:09:00.759437,2019-02-19 16:09:01.014056
2019-02-19 16:09:01.503325,2019-02-19 16:09:01.763050
2019-02-19 16:09:02.248289,2019-02-19 16:09:02.505655
2019-02-19 16:09:02.991291,2019-02-19 16:09:03.241726
2019-02-19 16:09:03.722815,2019-02-19 16:09:03.992937
2019-02-19 16:09:04.479882,2019-02-19 16:09:04.748914
2019-02-19 16:09:05.241326,2019-02-19 16:09:05.501568
2019-02-19 16:09:05.988790,2019-02-19 16:09:06.241039
2019-02-19 16:09:06.726000,2019-02-19 16:09:06.992361
2019-02-19 16:09:07.481991,2019-02-19 16:09:07.738522
2019-02-19 16:09:08.229318,2019-02-19 16:09:08.495487
2019-02-19 16:09:08.986399,2019-02-19 16:09:09.249455
2019-02-19 16:09:09.742696,2019-02-19 16:09:10.015247
2019-02-19 16:09:10.500350,2019-02-19 16:09:10.763871
2019-02-19 16:09:11.246138,2019-02-19 16:09:11.508256
2019-02-19 16:09:11.991164,2019-02-19 16:09:12.249742
2019-02-19 16:09:12.732334,2019-02-19 16:09:12.990263
2019-02-19 16:09:13.477633,2019-02-19 16:09:13.729111
2019-02-19 16:09:14.218217,2019-02-19 16:09:14.471601
2019-02-19 16:09:14.961387,2019-02-19 16:09:15.213551
2019-02-19 16:09:15.719568,2019-02-19 16:09:15.992045
2019-02-19 16:09:16.482324,2019-02-19 16:09:16.745098
2019-02-19 16:09:17.234094,2019-02-19 16:09:17.488225
2019-02-19 16:09:17.981208,2019-02-19 16:09:18.237676
2019-02-19 16:09:18.722355,2019-02-19 16:09:18.988999
2019-02-19 16:09:19.474629,2019-02-19 16:09:19.732643
2019-02-19 16:09:20.228249,2019-02-19 16:09:20.489319
2019-02-19 16:09:20.491362,2019-02-19 16:09:20.756419
2019-02-19 16:09:20.974792,2019-02-19 16:09:21.234481
2019-02-19 16:09:21.238098,2019-02-19 16:09:21.490334
2019-02-19 16:09:21.730161,2019-02-19 16:09:21.988910
2019-02-19 16:09:21.982147,2019-02-19 16:09:22.240790
2019-02-19 16:09:22.473757,2019-02-19 16:09:22.733646
2019-02-19 16:09:22.728281,2019-02-19 16:09:22.989932
2019-02-19 16:09:23.218683,2019-02-19 16:09:23.478483
2019-02-19 16:09:23.472245,2019-02-19 16:09:23.728588
2019-02-19 16:09:23.968164,2019-02-19 16:09:24.222683
2019-02-19 16:09:24.214136,2019-02-19 16:09:24.468561
2019-02-19 16:09:24.718159,2019-02-19 16:09:24.970894
2019-02-19 16:09:24.956964,2019-02-19 16:09:25.213921
2019-02-19 16:09:25.455641,2019-02-19 16:09:25.727966
2019-02-19 16:09:25.705972,2019-02-19 16:09:25.970423
2019-02-19 16:09:26.214806,2019-02-19 16:09:26.470617
2019-02-19 16:09:26.462178,2019-02-19 16:09:26.723921
2019-02-19 16:09:26.956184,2019-02-19 16:09:27.214729
2019-02-19 16:09:27.211458,2019-02-19 16:09:27.478244
2019-02-19 16:09:27.966262,2019-02-19 16:09:28.213066
2019-02-19 16:09:28.695645,2019-02-19 16:09:28.950531
2019-02-19 16:09:29.436924,2019-02-19 16:09:29.693282
2019-02-19 16:09:30.184841,2019-02-19 16:09:30.453633
2019-02-19 16:09:30.960390,2019-02-19 16:09:31.222472
2019-02-19 16:09:31.722421,2019-02-19 16:09:31.987838
2019-02-19 16:09:32.482412,2019-02-19 16:09:32.731218
2019-02-19 16:09:33.214500,2019-02-19 16:09:33.472935
2019-02-19 16:09:33.959205,2019-02-19 16:09:34.221882
2019-02-19 16:09:34.704312,2019-02-19 16:09:34.952936
2019-02-19 16:09:35.432993,2019-02-19 16:09:35.690263
2019-02-19 16:09:36.182708,2019-02-19 16:09:36.436861
2019-02-19 16:09:36.920576,2019-02-19 16:09:37.173536
2019-02-19 16:09:37.663890,2019-02-19 16:09:37.913959
2019-02-19 16:09:38.400037,2019-02-19 16:09:38.665050
2019-02-19 16:09:39.154188,2019-02-19 16:09:39.422235
2019-02-19 16:09:39.915149,2019-02-19 16:09:40.169087
2019-02-19 16:09:40.651757,2019-02-19 16:09:40.907079
2019-02-19 16:09:41.396633,2019-02-19 16:09:41.657740
2019-02-19 16:09:42.143823,2019-02-19 16:09:42.405922
2019-02-19 16:09:42.888147,2019-02-19 16:09:43.156231
2019-02-19 16:09:43.640462,2019-02-19 16:09:43.889920
2019-02-19 16:09:44.376813,2019-02-19 16:09:44.636997
2019-02-19 16:09:45.123648,2019-02-19 16:09:45.382646
2019-02-19 16:09:45.872197,2019-02-19 16:09:46.134308
2019-02-19 16:09:46.628757,2019-02-19 16:09:46.890895
2019-02-19 16:09:47.381435,2019-02-19 16:09:47.640040
2019-02-19 16:09:48.135697,2019-02-19 16:09:48.395484
2019-02-19 16:09:48.889592,2019-02-19 16:09:49.167376
2019-02-19 16:09:49.655871,2019-02-19 16:09:49.905388
2019-02-19 16:09:50.391062,2019-02-19 16:09:50.648101
2019-02-19 16:09:51.131347,2019-02-19 16:09:51.390473
2019-02-19 16:09:51.875113,2019-02-19 16:09:52.136202
2019-02-19 16:09:52.623294,2019-02-19 16:09:52.885991
2019-02-19 16:09:53.373395,2019-02-19 16:09:53.642486
2019-02-19 16:09:54.138934,2019-02-19 16:09:54.395478
2019-02-19 16:09:54.884654,2019-02-19 16:09:55.153517
2019-02-19 16:09:55.641281,2019-02-19 16:09:55.905118
2019-02-19 16:09:56.395908,2019-02-19 16:09:56.665599
2019-02-19 16:09:57.151451,2019-02-19 16:09:57.416768
2019-02-19 16:09:57.901996,2019-02-19 16:09:58.156180
2019-02-19 16:09:58.639750,2019-02-19 16:09:58.901694
2019-02-19 16:09:59.389496,2019-02-19 16:09:59.648622
2019-02-19 16:10:00.134354,2019-02-19 16:10:00.389365
2019-02-19 16:10:00.869383,2019-02-19 16:10:01.123813
2019-02-19 16:10:01.623540,2019-02-19 16:10:01.884695
2019-02-19 16:10:02.373827,2019-02-19 16:10:02.634934
2019-02-19 16:10:03.123972,2019-02-19 16:10:03.379723
