Vic_date,dateStore
2019-02-19 15:46:57.620248,2019-02-19 15:46:57.865416
2019-02-19 15:46:58.346481,2019-02-19 15:46:58.593485
2019-02-19 15:46:59.069388,2019-02-19 15:46:59.314038
2019-02-19 15:46:59.794808,2019-02-19 15:47:00.038363
2019-02-19 15:47:00.521188,2019-02-19 15:47:00.765935
2019-02-19 15:47:01.244475,2019-02-19 15:47:01.493674
2019-02-19 15:47:01.966181,2019-02-19 15:47:02.211197
2019-02-19 15:47:02.687629,2019-02-19 15:47:02.936720
2019-02-19 15:47:03.418548,2019-02-19 15:47:03.661334
2019-02-19 15:47:04.145906,2019-02-19 15:47:04.396027
2019-02-19 15:47:04.876741,2019-02-19 15:47:05.119677
2019-02-19 15:47:22.194078,2019-02-19 15:47:22.438734
2019-02-19 15:47:22.917463,2019-02-19 15:47:23.173116
2019-02-19 15:47:23.656051,2019-02-19 15:47:23.902038
2019-02-19 15:47:24.381094,2019-02-19 15:47:24.627629
2019-02-19 15:47:25.105613,2019-02-19 15:47:25.349094
2019-02-19 15:47:25.825357,2019-02-19 15:47:26.077570
2019-02-19 15:47:26.556715,2019-02-19 15:47:26.800687
2019-02-19 15:47:27.288026,2019-02-19 15:47:27.535010
2019-02-19 15:47:28.018983,2019-02-19 15:47:28.271301
2019-02-19 15:47:28.743541,2019-02-19 15:47:28.987537
2019-02-19 15:47:29.466931,2019-02-19 15:47:29.713736
2019-02-19 15:47:30.193270,2019-02-19 15:47:30.439190
2019-02-19 15:47:30.916270,2019-02-19 15:47:31.162016
2019-02-19 15:47:31.640959,2019-02-19 15:47:31.888749
2019-02-19 15:47:32.367470,2019-02-19 15:47:32.617936
2019-02-19 15:47:33.100831,2019-02-19 15:47:33.346464
2019-02-19 15:47:33.829818,2019-02-19 15:47:34.074216
2019-02-19 15:47:34.554034,2019-02-19 15:47:34.802573
2019-02-19 15:47:35.277655,2019-02-19 15:47:35.521635
2019-02-19 15:47:36.003115,2019-02-19 15:47:36.251531
2019-02-19 15:47:36.734894,2019-02-19 15:47:36.986316
2019-02-19 15:47:37.465054,2019-02-19 15:47:37.708243
2019-02-19 15:47:38.183353,2019-02-19 15:47:38.433378
2019-02-19 15:47:38.910281,2019-02-19 15:47:39.159291
2019-02-19 15:47:39.639411,2019-02-19 15:47:39.885792
2019-02-19 15:47:40.360845,2019-02-19 15:47:40.603964
2019-02-19 15:47:41.078333,2019-02-19 15:47:41.326991
2019-02-19 15:47:41.808045,2019-02-19 15:47:42.054742
2019-02-19 15:47:42.536248,2019-02-19 15:47:42.784018
2019-02-19 15:47:43.260271,2019-02-19 15:47:43.499034
2019-02-19 15:47:43.973606,2019-02-19 15:47:44.213748
2019-02-19 15:47:44.691842,2019-02-19 15:47:44.936267
2019-02-19 15:47:45.415255,2019-02-19 15:47:45.660823
2019-02-19 15:47:46.146258,2019-02-19 15:47:46.391081
2019-02-19 15:47:46.869388,2019-02-19 15:47:47.116313
2019-02-19 15:47:47.591160,2019-02-19 15:47:47.841375
2019-02-19 15:47:48.315158,2019-02-19 15:47:48.562015
2019-02-19 15:47:49.043944,2019-02-19 15:47:49.291674
2019-02-19 15:47:49.767507,2019-02-19 15:47:50.013579
2019-02-19 15:47:50.494256,2019-02-19 15:47:50.740011
2019-02-19 15:47:51.222521,2019-02-19 15:47:51.468980
2019-02-19 15:47:51.943546,2019-02-19 15:47:52.188994
2019-02-19 15:47:52.661723,2019-02-19 15:47:52.906277
2019-02-19 15:47:53.380516,2019-02-19 15:47:53.619423
2019-02-19 15:47:54.101749,2019-02-19 15:47:54.347651
2019-02-19 15:47:54.825055,2019-02-19 15:47:55.067112
2019-02-19 15:47:55.544426,2019-02-19 15:47:55.787648
2019-02-19 15:47:56.265737,2019-02-19 15:47:56.511970
2019-02-19 15:47:56.995975,2019-02-19 15:47:57.244296
2019-02-19 15:47:57.724659,2019-02-19 15:47:57.976484
2019-02-19 15:47:58.453142,2019-02-19 15:47:58.699108
2019-02-19 15:47:59.180297,2019-02-19 15:47:59.427872
2019-02-19 15:47:59.910907,2019-02-19 15:48:00.159508
2019-02-19 15:48:00.636407,2019-02-19 15:48:00.881795
2019-02-19 15:48:01.356473,2019-02-19 15:48:01.622082
2019-02-19 15:48:02.095885,2019-02-19 15:48:02.349059
2019-02-19 15:48:02.832019,2019-02-19 15:48:03.078143
2019-02-19 15:48:03.552252,2019-02-19 15:48:03.798410
2019-02-19 15:48:04.278163,2019-02-19 15:48:04.523813
2019-02-19 15:48:05.001930,2019-02-19 15:48:05.246126
2019-02-19 15:48:22.215425,2019-02-19 15:48:22.464180
2019-02-19 15:48:22.944843,2019-02-19 15:48:23.188679
2019-02-19 15:48:23.672329,2019-02-19 15:48:23.919454
2019-02-19 15:48:24.401591,2019-02-19 15:48:24.641679
2019-02-19 15:48:25.128379,2019-02-19 15:48:25.374323
2019-02-19 15:48:25.847618,2019-02-19 15:48:26.092350
2019-02-19 15:48:26.571548,2019-02-19 15:48:26.819537
2019-02-19 15:48:27.294664,2019-02-19 15:48:27.543389
2019-02-19 15:48:28.017627,2019-02-19 15:48:28.266858
2019-02-19 15:48:28.747796,2019-02-19 15:48:28.999843
2019-02-19 15:48:29.493106,2019-02-19 15:48:29.742529
2019-02-19 15:48:30.224533,2019-02-19 15:48:30.469618
2019-02-19 15:48:30.945925,2019-02-19 15:48:31.198900
2019-02-19 15:48:31.679319,2019-02-19 15:48:31.922973
2019-02-19 15:48:32.402664,2019-02-19 15:48:32.647491
2019-02-19 15:48:33.124128,2019-02-19 15:48:33.370785
2019-02-19 15:48:33.844200,2019-02-19 15:48:34.096103
2019-02-19 15:48:34.575028,2019-02-19 15:48:34.830404
2019-02-19 15:48:35.306604,2019-02-19 15:48:35.549926
2019-02-19 15:48:36.025127,2019-02-19 15:48:36.275462
2019-02-19 15:48:36.746995,2019-02-19 15:48:36.997326
2019-02-19 15:48:37.480209,2019-02-19 15:48:37.726043
2019-02-19 15:48:38.202419,2019-02-19 15:48:38.452539
2019-02-19 15:48:39.003018,2019-02-19 15:48:39.252635
2019-02-19 15:48:39.738877,2019-02-19 15:48:39.987178
2019-02-19 15:48:40.471342,2019-02-19 15:48:40.720447
2019-02-19 15:48:41.196192,2019-02-19 15:48:41.440633
2019-02-19 15:48:41.917682,2019-02-19 15:48:42.169618
2019-02-19 15:48:42.644433,2019-02-19 15:48:42.895293
2019-02-19 15:48:43.380185,2019-02-19 15:48:43.628035
2019-02-19 15:48:44.103647,2019-02-19 15:48:44.352412
2019-02-19 15:48:44.834244,2019-02-19 15:48:45.081852
2019-02-19 15:48:45.562139,2019-02-19 15:48:45.814123
2019-02-19 15:48:46.291691,2019-02-19 15:48:46.545586
2019-02-19 15:48:47.025544,2019-02-19 15:48:47.272325
2019-02-19 15:48:47.755108,2019-02-19 15:48:48.007040
2019-02-19 15:48:48.480395,2019-02-19 15:48:48.730876
2019-02-19 15:48:49.209879,2019-02-19 15:48:49.453289
2019-02-19 15:48:49.928634,2019-02-19 15:48:50.176072
2019-02-19 15:48:50.658667,2019-02-19 15:48:50.905596
2019-02-19 15:48:51.384874,2019-02-19 15:48:51.634685
2019-02-19 15:48:52.108155,2019-02-19 15:48:52.359377
2019-02-19 15:48:52.848336,2019-02-19 15:48:53.094639
2019-02-19 15:48:53.573421,2019-02-19 15:48:53.821787
2019-02-19 15:48:54.301915,2019-02-19 15:48:54.553993
2019-02-19 15:48:55.032224,2019-02-19 15:48:55.280631
2019-02-19 15:48:55.760126,2019-02-19 15:48:56.013373
2019-02-19 15:48:56.490043,2019-02-19 15:48:56.740307
2019-02-19 15:48:57.215715,2019-02-19 15:48:57.463012
2019-02-19 15:48:57.938062,2019-02-19 15:48:58.188900
2019-02-19 15:48:58.664159,2019-02-19 15:48:58.909273
2019-02-19 15:48:59.388818,2019-02-19 15:48:59.632540
2019-02-19 15:49:00.114909,2019-02-19 15:49:00.365308
2019-02-19 15:49:00.847691,2019-02-19 15:49:01.095768
2019-02-19 15:49:01.572354,2019-02-19 15:49:01.822737
2019-02-19 15:49:02.300915,2019-02-19 15:49:02.546218
2019-02-19 15:49:03.021372,2019-02-19 15:49:03.263275
2019-02-19 15:49:03.740786,2019-02-19 15:49:03.980687
2019-02-19 15:49:04.457977,2019-02-19 15:49:04.707740
2019-02-19 15:49:05.201788,2019-02-19 15:49:05.450343
2019-02-19 15:49:22.229874,2019-02-19 15:49:22.478480
2019-02-19 15:49:22.958181,2019-02-19 15:49:23.208471
2019-02-19 15:49:23.689053,2019-02-19 15:49:23.942468
2019-02-19 15:49:24.422045,2019-02-19 15:49:24.668359
2019-02-19 15:49:25.154611,2019-02-19 15:49:25.403228
2019-02-19 15:49:25.897398,2019-02-19 15:49:26.145832
2019-02-19 15:49:26.626886,2019-02-19 15:49:26.878961
2019-02-19 15:49:27.361690,2019-02-19 15:49:27.606809
2019-02-19 15:49:28.084877,2019-02-19 15:49:28.325945
2019-02-19 15:49:28.800579,2019-02-19 15:49:29.052168
2019-02-19 15:49:29.530743,2019-02-19 15:49:29.783301
2019-02-19 15:49:30.258090,2019-02-19 15:49:30.508675
2019-02-19 15:49:30.988456,2019-02-19 15:49:31.238412
2019-02-19 15:49:31.715654,2019-02-19 15:49:31.965918
2019-02-19 15:49:32.447542,2019-02-19 15:49:32.700261
2019-02-19 15:49:33.181264,2019-02-19 15:49:33.433207
2019-02-19 15:49:33.916925,2019-02-19 15:49:34.160282
2019-02-19 15:49:34.652594,2019-02-19 15:49:34.899719
2019-02-19 15:49:35.385308,2019-02-19 15:49:35.633355
2019-02-19 15:49:36.112305,2019-02-19 15:49:36.357461
2019-02-19 15:49:36.839371,2019-02-19 15:49:37.087984
2019-02-19 15:49:37.563629,2019-02-19 15:49:37.814469
2019-02-19 15:49:38.293578,2019-02-19 15:49:38.545130
2019-02-19 15:49:39.023159,2019-02-19 15:49:39.271570
2019-02-19 15:49:39.752430,2019-02-19 15:49:40.001969
2019-02-19 15:49:40.474324,2019-02-19 15:49:40.725956
2019-02-19 15:49:41.205563,2019-02-19 15:49:41.456203
2019-02-19 15:49:41.936351,2019-02-19 15:49:42.188693
2019-02-19 15:49:42.664215,2019-02-19 15:49:42.914734
2019-02-19 15:49:43.394614,2019-02-19 15:49:43.642840
2019-02-19 15:49:44.121421,2019-02-19 15:49:44.371190
2019-02-19 15:49:44.850627,2019-02-19 15:49:45.108542
2019-02-19 15:49:45.595545,2019-02-19 15:49:45.846438
2019-02-19 15:49:46.343933,2019-02-19 15:49:46.593360
2019-02-19 15:49:47.071187,2019-02-19 15:49:47.328210
2019-02-19 15:49:47.812067,2019-02-19 15:49:48.058127
2019-02-19 15:49:48.539604,2019-02-19 15:49:48.788085
2019-02-19 15:49:49.269780,2019-02-19 15:49:49.515304
2019-02-19 15:49:49.992841,2019-02-19 15:49:50.239672
2019-02-19 15:49:50.721569,2019-02-19 15:49:50.968742
2019-02-19 15:49:51.443074,2019-02-19 15:49:51.691576
2019-02-19 15:49:52.175118,2019-02-19 15:49:52.426814
2019-02-19 15:49:52.901598,2019-02-19 15:49:53.146244
2019-02-19 15:49:53.620444,2019-02-19 15:49:53.869545
2019-02-19 15:49:54.347088,2019-02-19 15:49:54.594037
2019-02-19 15:49:55.076277,2019-02-19 15:49:55.324223
2019-02-19 15:49:55.799630,2019-02-19 15:49:56.045427
2019-02-19 15:49:56.526216,2019-02-19 15:49:56.776412
2019-02-19 15:49:57.256625,2019-02-19 15:49:57.508942
2019-02-19 15:49:57.989551,2019-02-19 15:49:58.240274
2019-02-19 15:49:58.723438,2019-02-19 15:49:58.968658
2019-02-19 15:49:59.452814,2019-02-19 15:49:59.699129
2019-02-19 15:50:00.175825,2019-02-19 15:50:00.423272
2019-02-19 15:50:00.905234,2019-02-19 15:50:01.157713
2019-02-19 15:50:01.635013,2019-02-19 15:50:01.884622
2019-02-19 15:50:02.362392,2019-02-19 15:50:02.608284
2019-02-19 15:50:03.089304,2019-02-19 15:50:03.339220
2019-02-19 15:50:03.820370,2019-02-19 15:50:04.068959
2019-02-19 15:50:04.551924,2019-02-19 15:50:04.800969
2019-02-19 15:50:05.285213,2019-02-19 15:50:05.540387
2019-02-19 15:50:22.290024,2019-02-19 15:50:22.541755
2019-02-19 15:50:23.020841,2019-02-19 15:50:23.273332
2019-02-19 15:50:23.755089,2019-02-19 15:50:24.005003
2019-02-19 15:50:24.491243,2019-02-19 15:50:24.738762
2019-02-19 15:50:25.211603,2019-02-19 15:50:25.460750
2019-02-19 15:50:25.937288,2019-02-19 15:50:26.193415
2019-02-19 15:50:26.677600,2019-02-19 15:50:26.925452
2019-02-19 15:50:27.403588,2019-02-19 15:50:27.653664
2019-02-19 15:50:28.131859,2019-02-19 15:50:28.383226
2019-02-19 15:50:28.860089,2019-02-19 15:50:29.108154
2019-02-19 15:50:29.591943,2019-02-19 15:50:29.840744
2019-02-19 15:50:30.321548,2019-02-19 15:50:30.575217
2019-02-19 15:50:31.050480,2019-02-19 15:50:31.300451
2019-02-19 15:50:31.784114,2019-02-19 15:50:32.031837
2019-02-19 15:50:32.504819,2019-02-19 15:50:32.749317
2019-02-19 15:50:33.226526,2019-02-19 15:50:33.474241
2019-02-19 15:50:33.950455,2019-02-19 15:50:34.197976
2019-02-19 15:50:34.678381,2019-02-19 15:50:34.931037
2019-02-19 15:50:35.414936,2019-02-19 15:50:35.666613
2019-02-19 15:50:36.153552,2019-02-19 15:50:36.402845
2019-02-19 15:50:36.883049,2019-02-19 15:50:37.130865
2019-02-19 15:50:37.611485,2019-02-19 15:50:37.856852
2019-02-19 15:50:38.341449,2019-02-19 15:50:38.590910
2019-02-19 15:50:39.069426,2019-02-19 15:50:39.310836
2019-02-19 15:50:39.793513,2019-02-19 15:50:40.042658
2019-02-19 15:50:40.522696,2019-02-19 15:50:40.777098
2019-02-19 15:50:41.260160,2019-02-19 15:50:41.505950
2019-02-19 15:50:41.981802,2019-02-19 15:50:42.232267
2019-02-19 15:50:42.713231,2019-02-19 15:50:42.964459
2019-02-19 15:50:43.444331,2019-02-19 15:50:43.699721
2019-02-19 15:50:44.189742,2019-02-19 15:50:44.440777
2019-02-19 15:50:44.917328,2019-02-19 15:50:45.169671
2019-02-19 15:50:45.655728,2019-02-19 15:50:45.906784
2019-02-19 15:50:46.387377,2019-02-19 15:50:46.642893
2019-02-19 15:50:47.124364,2019-02-19 15:50:47.378918
2019-02-19 15:50:47.862096,2019-02-19 15:50:48.109730
2019-02-19 15:50:48.592499,2019-02-19 15:50:48.844326
2019-02-19 15:50:49.328727,2019-02-19 15:50:49.578463
2019-02-19 15:50:50.060105,2019-02-19 15:50:50.319166
2019-02-19 15:50:50.805559,2019-02-19 15:50:51.061974
2019-02-19 15:50:51.545903,2019-02-19 15:50:51.795195
2019-02-19 15:50:52.278536,2019-02-19 15:50:52.530161
2019-02-19 15:50:53.006748,2019-02-19 15:50:53.256641
2019-02-19 15:50:53.741200,2019-02-19 15:50:54.013325
2019-02-19 15:50:54.488950,2019-02-19 15:50:54.736464
2019-02-19 15:50:55.213782,2019-02-19 15:50:55.459793
2019-02-19 15:50:55.936777,2019-02-19 15:50:56.184420
2019-02-19 15:50:56.659212,2019-02-19 15:50:56.904620
2019-02-19 15:50:57.388473,2019-02-19 15:50:57.639140
2019-02-19 15:50:58.119507,2019-02-19 15:50:58.369101
2019-02-19 15:50:58.847398,2019-02-19 15:50:59.097231
2019-02-19 15:50:59.576277,2019-02-19 15:50:59.820899
2019-02-19 15:51:00.307483,2019-02-19 15:51:00.557366
2019-02-19 15:51:01.037914,2019-02-19 15:51:01.288001
2019-02-19 15:51:01.771432,2019-02-19 15:51:02.018018
2019-02-19 15:51:02.500021,2019-02-19 15:51:02.748108
2019-02-19 15:51:03.231792,2019-02-19 15:51:03.481158
2019-02-19 15:51:03.956552,2019-02-19 15:51:04.205802
2019-02-19 15:51:04.685944,2019-02-19 15:51:04.937705
2019-02-19 15:51:05.414616,2019-02-19 15:51:05.665225
2019-02-19 15:51:22.337359,2019-02-19 15:51:22.595322
2019-02-19 15:51:23.078226,2019-02-19 15:51:23.333085
2019-02-19 15:51:23.818208,2019-02-19 15:51:24.068577
2019-02-19 15:51:24.552738,2019-02-19 15:51:24.807253
2019-02-19 15:51:25.294927,2019-02-19 15:51:25.548673
2019-02-19 15:51:26.039724,2019-02-19 15:51:26.292286
2019-02-19 15:51:26.772565,2019-02-19 15:51:27.020387
2019-02-19 15:51:27.495867,2019-02-19 15:51:27.745755
2019-02-19 15:51:28.226129,2019-02-19 15:51:28.478699
2019-02-19 15:51:28.961475,2019-02-19 15:51:29.215078
2019-02-19 15:51:29.695276,2019-02-19 15:51:29.947098
2019-02-19 15:51:30.432025,2019-02-19 15:51:30.682824
2019-02-19 15:51:31.173597,2019-02-19 15:51:31.423254
2019-02-19 15:51:31.908605,2019-02-19 15:51:32.165605
2019-02-19 15:51:32.646009,2019-02-19 15:51:32.899097
2019-02-19 15:51:33.379352,2019-02-19 15:51:33.629595
2019-02-19 15:51:34.109246,2019-02-19 15:51:34.352038
2019-02-19 15:51:34.834187,2019-02-19 15:51:35.084536
2019-02-19 15:51:35.566202,2019-02-19 15:51:35.809748
2019-02-19 15:51:36.288880,2019-02-19 15:51:36.533566
2019-02-19 15:51:37.020362,2019-02-19 15:51:37.273569
2019-02-19 15:51:37.753976,2019-02-19 15:51:38.001979
2019-02-19 15:51:38.490404,2019-02-19 15:51:38.739844
2019-02-19 15:51:39.222947,2019-02-19 15:51:39.472249
2019-02-19 15:51:39.946188,2019-02-19 15:51:40.194644
2019-02-19 15:51:40.681854,2019-02-19 15:51:40.933869
2019-02-19 15:51:41.411159,2019-02-19 15:51:41.659864
2019-02-19 15:51:42.137295,2019-02-19 15:51:42.388108
2019-02-19 15:51:42.869331,2019-02-19 15:51:43.121126
2019-02-19 15:51:43.599093,2019-02-19 15:51:43.850724
2019-02-19 15:51:44.331343,2019-02-19 15:51:44.585605
2019-02-19 15:51:45.062152,2019-02-19 15:51:45.313416
2019-02-19 15:51:45.798735,2019-02-19 15:51:46.052188
2019-02-19 15:51:46.532933,2019-02-19 15:51:46.783424
2019-02-19 15:51:47.267971,2019-02-19 15:51:47.520766
2019-02-19 15:51:48.004396,2019-02-19 15:51:48.261881
2019-02-19 15:51:48.741325,2019-02-19 15:51:48.993898
2019-02-19 15:51:49.469758,2019-02-19 15:51:49.722838
2019-02-19 15:51:50.206015,2019-02-19 15:51:50.453093
2019-02-19 15:51:50.931680,2019-02-19 15:51:51.187320
2019-02-19 15:51:51.676665,2019-02-19 15:51:51.924029
2019-02-19 15:51:52.403317,2019-02-19 15:51:52.653042
2019-02-19 15:51:53.130144,2019-02-19 15:51:53.381686
2019-02-19 15:51:53.864168,2019-02-19 15:51:54.113784
2019-02-19 15:51:54.595868,2019-02-19 15:51:54.844032
2019-02-19 15:51:55.321643,2019-02-19 15:51:55.571455
2019-02-19 15:51:56.050466,2019-02-19 15:51:56.305995
2019-02-19 15:51:56.786534,2019-02-19 15:51:57.031956
2019-02-19 15:51:57.505700,2019-02-19 15:51:57.750088
2019-02-19 15:51:58.233346,2019-02-19 15:51:58.474354
2019-02-19 15:51:58.961975,2019-02-19 15:51:59.209067
2019-02-19 15:51:59.688123,2019-02-19 15:51:59.945726
2019-02-19 15:52:00.425847,2019-02-19 15:52:00.689199
2019-02-19 15:52:01.170521,2019-02-19 15:52:01.415239
2019-02-19 15:52:01.892224,2019-02-19 15:52:02.141974
2019-02-19 15:52:02.620541,2019-02-19 15:52:02.866091
2019-02-19 15:52:03.347362,2019-02-19 15:52:03.594922
2019-02-19 15:52:04.070726,2019-02-19 15:52:04.320802
2019-02-19 15:52:04.805540,2019-02-19 15:52:05.054437
2019-02-19 15:52:05.537867,2019-02-19 15:52:05.781413
2019-02-19 15:52:22.401279,2019-02-19 15:52:22.650933
2019-02-19 15:52:23.136082,2019-02-19 15:52:23.389090
2019-02-19 15:52:23.866711,2019-02-19 15:52:24.116172
2019-02-19 15:52:24.595398,2019-02-19 15:52:24.844271
2019-02-19 15:52:25.323152,2019-02-19 15:52:25.573898
2019-02-19 15:52:26.053491,2019-02-19 15:52:26.299239
2019-02-19 15:52:26.782134,2019-02-19 15:52:27.027917
2019-02-19 15:52:27.507934,2019-02-19 15:52:27.755681
2019-02-19 15:52:28.238024,2019-02-19 15:52:28.486034
2019-02-19 15:52:28.966827,2019-02-19 15:52:29.219798
2019-02-19 15:52:29.696804,2019-02-19 15:52:29.945415
2019-02-19 15:52:30.429391,2019-02-19 15:52:30.678950
2019-02-19 15:52:31.155109,2019-02-19 15:52:31.411086
2019-02-19 15:52:31.889903,2019-02-19 15:52:32.137749
2019-02-19 15:52:32.612701,2019-02-19 15:52:32.864997
2019-02-19 15:52:33.349578,2019-02-19 15:52:33.602546
2019-02-19 15:52:34.083453,2019-02-19 15:52:34.332544
2019-02-19 15:52:34.811906,2019-02-19 15:52:35.063886
2019-02-19 15:52:35.543853,2019-02-19 15:52:35.795958
2019-02-19 15:52:36.282462,2019-02-19 15:52:36.538407
2019-02-19 15:52:37.015559,2019-02-19 15:52:37.265845
2019-02-19 15:52:37.757657,2019-02-19 15:52:38.010467
2019-02-19 15:52:38.490109,2019-02-19 15:52:38.742337
2019-02-19 15:52:39.226027,2019-02-19 15:52:39.478838
2019-02-19 15:52:39.961626,2019-02-19 15:52:40.216168
2019-02-19 15:52:40.695938,2019-02-19 15:52:40.951984
2019-02-19 15:52:41.444273,2019-02-19 15:52:41.696665
2019-02-19 15:52:42.179756,2019-02-19 15:52:42.427910
2019-02-19 15:52:42.906085,2019-02-19 15:52:43.157177
2019-02-19 15:52:43.636430,2019-02-19 15:52:43.880046
2019-02-19 15:52:44.356736,2019-02-19 15:52:44.610149
2019-02-19 15:52:45.083742,2019-02-19 15:52:45.333472
2019-02-19 15:52:45.810538,2019-02-19 15:52:46.062271
2019-02-19 15:52:46.537741,2019-02-19 15:52:46.786618
2019-02-19 15:52:47.268611,2019-02-19 15:52:47.518327
2019-02-19 15:52:47.996782,2019-02-19 15:52:48.246290
2019-02-19 15:52:48.725755,2019-02-19 15:52:48.978254
2019-02-19 15:52:49.453242,2019-02-19 15:52:49.711921
2019-02-19 15:52:50.191381,2019-02-19 15:52:50.440047
2019-02-19 15:52:50.928221,2019-02-19 15:52:51.178492
2019-02-19 15:52:51.658794,2019-02-19 15:52:51.911664
2019-02-19 15:52:52.392173,2019-02-19 15:52:52.640857
2019-02-19 15:52:53.125608,2019-02-19 15:52:53.374177
2019-02-19 15:52:53.857156,2019-02-19 15:52:54.111183
2019-02-19 15:52:54.591807,2019-02-19 15:52:54.845872
2019-02-19 15:52:55.333797,2019-02-19 15:52:55.585857
2019-02-19 15:52:56.068984,2019-02-19 15:52:56.318953
2019-02-19 15:52:56.802204,2019-02-19 15:52:57.054921
2019-02-19 15:52:57.526752,2019-02-19 15:52:57.775375
2019-02-19 15:52:58.253330,2019-02-19 15:52:58.504199
2019-02-19 15:52:58.997870,2019-02-19 15:52:59.251964
2019-02-19 15:52:59.729407,2019-02-19 15:52:59.978891
2019-02-19 15:53:00.458371,2019-02-19 15:53:00.716013
2019-02-19 15:53:01.207783,2019-02-19 15:53:01.460809
2019-02-19 15:53:01.942202,2019-02-19 15:53:02.195319
2019-02-19 15:53:02.679689,2019-02-19 15:53:02.933477
2019-02-19 15:53:03.410439,2019-02-19 15:53:03.664913
2019-02-19 15:53:04.146981,2019-02-19 15:53:04.399350
2019-02-19 15:53:04.883388,2019-02-19 15:53:05.131341
2019-02-19 15:53:05.610781,2019-02-19 15:53:05.855336
2019-02-19 15:53:22.451887,2019-02-19 15:53:22.707377
2019-02-19 15:53:23.191572,2019-02-19 15:53:23.451570
2019-02-19 15:53:23.936617,2019-02-19 15:53:24.185494
2019-02-19 15:53:24.670457,2019-02-19 15:53:24.923060
2019-02-19 15:53:25.407674,2019-02-19 15:53:25.657941
2019-02-19 15:53:26.143849,2019-02-19 15:53:26.394468
2019-02-19 15:53:26.878397,2019-02-19 15:53:27.134017
2019-02-19 15:53:27.614129,2019-02-19 15:53:27.877572
2019-02-19 15:53:28.358374,2019-02-19 15:53:28.604608
2019-02-19 15:53:29.084720,2019-02-19 15:53:29.335852
2019-02-19 15:53:29.810867,2019-02-19 15:53:30.068721
2019-02-19 15:53:30.546588,2019-02-19 15:53:30.800670
2019-02-19 15:53:31.290105,2019-02-19 15:53:31.533959
2019-02-19 15:53:32.016623,2019-02-19 15:53:32.264176
2019-02-19 15:53:32.743830,2019-02-19 15:53:32.998226
2019-02-19 15:53:33.483108,2019-02-19 15:53:33.733504
